Haul #,Station,Vessel,Month,Day,Year,Species Code,Total weight (kg),Total # in subsample,100% sample catch (kg),# caught,Net fished
42,134,Peggy Jo,8,1,2002,66203,0.06,1,,,
42,134,Peggy Jo,8,1,2002,75285,0.001,2,,,
42,134,Peggy Jo,8,1,2002,40050,0.14,3,,,
42,134,Peggy Jo,8,1,2002,83320,0.02,9,,,
42,134,Peggy Jo,8,1,2002,71250,0.05,7,,,
42,134,Peggy Jo,8,1,2002,71010,0.001,1,,,
42,134,Peggy Jo,8,1,2002,98082,0.1,2,,,
42,134,Peggy Jo,8,1,2002,98001,0.02,2,,,
42,134,Peggy Jo,8,1,2002,91000,0.06,3,,,
42,134,Peggy Jo,8,1,2002,50010,0.001,1,,,
42,134,Peggy Jo,8,1,2002,71001,0.001,1,,,
42,134,Peggy Jo,8,1,2002,99999,1.34,x,,,
43,135,Peggy Jo,8,1,2002,81742,0.9,15,,,
43,135,Peggy Jo,8,1,2002,10285,0.2,1,,,
43,135,Peggy Jo,8,1,2002,69322,1.6,2,,,
43,135,Peggy Jo,8,1,2002,80595,0.74,28,,,
43,135,Peggy Jo,8,1,2002,80020,0.36,x,,,
43,135,Peggy Jo,8,1,2002,80590,2.6,22,,,
43,135,Peggy Jo,8,1,2002,80200,1.94,5,,,
43,135,Peggy Jo,8,1,2002,10260,1.04,2,,,
43,135,Peggy Jo,8,1,2002,68577,0.42,4,,,
43,135,Peggy Jo,8,1,2002,82510,0.24,2,,,
43,135,Peggy Jo,8,1,2002,23041,0.06,2,,,
43,135,Peggy Jo,8,1,2002,10130,0.01,2,,,
43,135,Peggy Jo,8,1,2002,98310,0.92,2,,,
43,135,Peggy Jo,8,1,2002,71884,4.74,27,,,
43,135,Peggy Jo,8,1,2002,71882,0.3,2,,,
43,135,Peggy Jo,8,1,2002,68580,0.14,12,,,
43,135,Peggy Jo,8,1,2002,82730,0.1,7,,,
43,135,Peggy Jo,8,1,2002,71250,0.001,1,,,
43,135,Peggy Jo,8,1,2002,71010,0.001,1,,,
43,135,Peggy Jo,8,1,2002,83320,0.02,7,,,
43,135,Peggy Jo,8,1,2002,21725,0.02,1,,,
43,135,Peggy Jo,8,1,2002,20041,0.02,1,,,
43,135,Peggy Jo,8,1,2002,56130,0.02,x,,,
43,135,Peggy Jo,8,1,2002,43000,0.06,4,,,
43,135,Peggy Jo,8,1,2002,71001,0.001,4,,,
43,135,Peggy Jo,8,1,2002,98082,0.02,4,,,
43,135,Peggy Jo,8,1,2002,98000,0.001,2,,,
43,135,Peggy Jo,8,1,2002,83020,6.75,x,,,
43,135,Peggy Jo,8,1,2002,99999,15.94,x,,,
43,135,Peggy Jo,8,1,2002,66580,0.1,29,,,
43,135,Peggy Jo,8,1,2002,66045,0.001,3,,,
43,135,Peggy Jo,8,1,2002,66530,0.001,1,,,
43,135,Peggy Jo,8,1,2002,69061,0.08,3,,,
43,135,Peggy Jo,8,1,2002,69086,1.02,55,,,
43,107,Peggy Jo,8,1,2002,21740,22.5,8,,,
43,107,Peggy Jo,8,1,2002,21720,14.5,65,,,
43,107,Peggy Jo,8,1,2002,69120,0.5,37,,,
44,107,Peggy Jo,8,2,2002,81742,10.72,179,,,
44,107,Peggy Jo,8,2,2002,21735,0.38,30,,,
44,107,Peggy Jo,8,2,2002,10210,0.12,1,,,
44,107,Peggy Jo,8,2,2002,10120,0.73,1,,,
44,107,Peggy Jo,8,2,2002,21720,35.85,13,,,
44,107,Peggy Jo,8,2,2002,21740,15.62,6,,,
44,107,Peggy Jo,8,2,2002,83020,4.96,38,,,
44,107,Peggy Jo,8,2,2002,10260,0.68,1,,,
44,107,Peggy Jo,8,2,2002,81095,0.02,1,,,
44,107,Peggy Jo,8,2,2002,68577,0.12,1,,,
44,107,Peggy Jo,8,2,2002,82510,0.42,5,,,
44,107,Peggy Jo,8,2,2002,10130,0.06,2,,,
44,107,Peggy Jo,8,2,2002,71001,0.03,7,,,
44,107,Peggy Jo,8,2,2002,66580,0.1,19,,,
44,107,Peggy Jo,8,2,2002,12041,0.06,4,,,
44,107,Peggy Jo,8,2,2002,74311,0.001,1,,,
44,107,Peggy Jo,8,2,2002,74562,0.001,1,,,
44,107,Peggy Jo,8,2,2002,98082,1.12,18,,,
44,107,Peggy Jo,8,2,2002,21315,0.2,3,,,
44,107,Peggy Jo,8,2,2002,22200,0.08,1,,,
44,107,Peggy Jo,8,2,2002,43000,0.06,3,,,
44,107,Peggy Jo,8,2,2002,98310,0.15,2,,,
44,107,Peggy Jo,8,2,2002,94000,0.001,1,,,
44,107,Peggy Jo,8,2,2002,41201,0.001,1,,,
44,107,Peggy Jo,8,2,2002,80595,1.06,35,,,
44,107,Peggy Jo,8,2,2002,80590,0.74,5,,,
44,107,Peggy Jo,8,2,2002,80200,5.4,13,,,
44,107,Peggy Jo,8,2,2002,71884,1.36,7,,,
44,107,Peggy Jo,8,2,2002,71882,0.68,5,,,
44,107,Peggy Jo,8,2,2002,69061,0.14,3,,,
44,107,Peggy Jo,8,2,2002,68580,0.08,3,,,
44,107,Peggy Jo,8,2,2002,69086,0.48,16,,,
44,107,Peggy Jo,8,2,2002,69120,1.8,41,,,
44,107,Peggy Jo,8,2,2002,82730,0.01,1,,,
44,107,Peggy Jo,8,2,2002,83320,0.03,8,,,
44,107,Peggy Jo,8,2,2002,99999,5.75,x,,,
45,82,Peggy Jo,8,2,2002,81742,8.1,135,,,
45,82,Peggy Jo,8,2,2002,21371,2.04,1,,,
45,82,Peggy Jo,8,2,2002,10210,0.42,5,,,
45,82,Peggy Jo,8,2,2002,21740,17.54,7,,,
45,82,Peggy Jo,8,2,2002,21720,16.96,5,,,
45,82,Peggy Jo,8,2,2002,10130,0.001,2,,,
45,82,Peggy Jo,8,2,2002,82510,0.72,7,,,
45,82,Peggy Jo,8,2,2002,71001,0.001,1,,,
45,82,Peggy Jo,8,2,2002,71004,0.001,1,,,
45,82,Peggy Jo,8,2,2002,80590,0.62,2,,,
45,82,Peggy Jo,8,2,2002,80200,1.7,4,,,
45,82,Peggy Jo,8,2,2002,80595,1.58,66,,,
45,82,Peggy Jo,8,2,2002,83020,2.44,26,,,
45,82,Peggy Jo,8,2,2002,98082,1.24,45,,,
45,82,Peggy Jo,8,2,2002,43000,0.04,3,,,
45,82,Peggy Jo,8,2,2002,41201,0.02,4,,,
45,82,Peggy Jo,8,2,2002,71884,3.72,42,,,
45,82,Peggy Jo,8,2,2002,71882,0.3,4,,,
45,82,Peggy Jo,8,2,2002,48580,0.06,4,,,
45,82,Peggy Jo,8,2,2002,48577,0.02,1,,,
45,82,Peggy Jo,8,2,2002,44580,0.18,34,,,
45,82,Peggy Jo,8,2,2002,44530,0.001,1,,,
45,82,Peggy Jo,8,2,2002,74562,0.08,7,,,
45,82,Peggy Jo,8,2,2002,23041,0.06,13,,,
45,82,Peggy Jo,8,2,2002,23808,0.2,15,,,
45,82,Peggy Jo,8,2,2002,83320,0.18,55,,,
45,82,Peggy Jo,8,2,2002,21315,0.08,2,,,
45,82,Peggy Jo,8,2,2002,21368,0.08,1,,,
45,82,Peggy Jo,8,2,2002,99999,9.72,x,,,
45,82,Peggy Jo,8,2,2002,69061,0.02,3,,,
45,82,Peggy Jo,8,2,2002,69086,0.98,51,,,
45,82,Peggy Jo,8,2,2002,69120,2.46,42,,,
46,81,Peggy Jo,8,2,2002,81742,14.52,242,,,
46,81,Peggy Jo,8,2,2002,21735,0.14,1,,,
46,81,Peggy Jo,8,2,2002,10210,0.5,11,,,
46,81,Peggy Jo,8,2,2002,10285,0.72,3,,,
46,81,Peggy Jo,8,2,2002,21740,4.92,3,,,
46,81,Peggy Jo,8,2,2002,21720,4.46,1,,,
46,81,Peggy Jo,8,2,2002,80590,0.56,1,,,
46,81,Peggy Jo,8,2,2002,82510,0.32,3,,,
46,81,Peggy Jo,8,2,2002,80595,1.32,82,,,
46,81,Peggy Jo,8,2,2002,83320,0.08,34,,,
46,81,Peggy Jo,8,2,2002,80020,0.8,1,,,
46,81,Peggy Jo,8,2,2002,71884,0.26,3,,,
46,81,Peggy Jo,8,2,2002,71753,0.06,1,,,
46,81,Peggy Jo,8,2,2002,69061,0.24,11,,,
46,81,Peggy Jo,8,2,2002,89082,1.02,53,,,
46,81,Peggy Jo,8,2,2002,41201,0.16,7,,,
46,81,Peggy Jo,8,2,2002,23808,0.16,16,,,
46,81,Peggy Jo,8,2,2002,98000,0.9,5,,,
46,81,Peggy Jo,8,2,2002,74562,0.25,17,,,
46,81,Peggy Jo,8,2,2002,23041,0.24,27,,,
46,81,Peggy Jo,8,2,2002,22200,0.02,1,,,
46,81,Peggy Jo,8,2,2002,21725,0.02,4,,,
46,81,Peggy Jo,8,2,2002,23804,0.04,1,,,
46,81,Peggy Jo,8,2,2002,21375,0.01,1,,,
46,81,Peggy Jo,8,2,2002,10130,0.02,1,,,
46,81,Peggy Jo,8,2,2002,83020,2.36,0,,,
46,81,Peggy Jo,8,2,2002,80200,1,3,,,
46,81,Peggy Jo,8,2,2002,69120,5.3,63,,,
46,81,Peggy Jo,8,2,2002,69086,1.42,37,,,
46,81,Peggy Jo,8,2,2002,43000,0.02,8,,,
46,81,Peggy Jo,8,2,2002,74983,0.001,1,,,
46,81,Peggy Jo,8,2,2002,21315,0.04,1,,,
46,81,Peggy Jo,8,2,2002,68577,0.001,1,,,
46,81,Peggy Jo,8,2,2002,66580,0.22,52,,,
46,81,Peggy Jo,8,2,2002,50010,0.02,1,,,
46,81,Peggy Jo,8,2,2002,99999,8.45,x,,,
47,106,Peggy Jo,8,2,2002,81742,18.36,306,,,
47,106,Peggy Jo,8,2,2002,21735,0.32,2,,,
47,106,Peggy Jo,8,2,2002,21371,1.62,1,,,
47,106,Peggy Jo,8,2,2002,10210,0.32,4,,,
47,106,Peggy Jo,8,2,2002,10285,0.24,1,,,
47,106,Peggy Jo,8,2,2002,21740,5.68,2,,,
47,106,Peggy Jo,8,2,2002,21720,9.4,2,,,
47,106,Peggy Jo,8,2,2002,80590,0.06,1,,,
47,106,Peggy Jo,8,2,2002,80595,1.58,67,,,
47,106,Peggy Jo,8,2,2002,12808,0.26,24,,,
47,106,Peggy Jo,8,2,2002,69120,1.34,15,,,
47,106,Peggy Jo,8,2,2002,69061,0.18,9,,,
47,106,Peggy Jo,8,2,2002,10220,1.04,1,,,
47,106,Peggy Jo,8,2,2002,23041,0.12,2,,,
47,106,Peggy Jo,8,2,2002,23804,0.04,1,,,
47,106,Peggy Jo,8,2,2002,83020,4.6,34,,,
47,106,Peggy Jo,8,2,2002,68577,0.24,16,,,
47,106,Peggy Jo,8,2,2002,80200,1.5,7,,,
47,106,Peggy Jo,8,2,2002,82510,0.68,8,,,
47,106,Peggy Jo,8,2,2002,83320,0.01,11,,,
47,106,Peggy Jo,8,2,2002,68580,0.001,1,,,
47,106,Peggy Jo,8,2,2002,21315,0.18,3,,,
47,106,Peggy Jo,8,2,2002,21725,0.36,33,,,
47,106,Peggy Jo,8,2,2002,98310,0.76,24,,,
47,106,Peggy Jo,8,2,2002,98082,0.2,21,,,
47,106,Peggy Jo,8,2,2002,21201,0.02,2,,,
47,106,Peggy Jo,8,2,2002,71250,0.001,4,,,
47,106,Peggy Jo,8,2,2002,94000,0.001,5,,,
47,106,Peggy Jo,8,2,2002,40050,0.08,2,,,
47,106,Peggy Jo,8,2,2002,66580,38,90,,,
47,106,Peggy Jo,8,2,2002,66203,0.04,3,,,
47,106,Peggy Jo,8,2,2002,66045,0.001,2,,,
47,106,Peggy Jo,8,2,2002,99999,1.46,x,,,
48,105,Peggy Jo,8,2,2002,81742,15.8,263,,,
48,105,Peggy Jo,8,2,2002,21735,0.42,3,,,
48,105,Peggy Jo,8,2,2002,21371,1.58,1,,,
48,105,Peggy Jo,8,2,2002,10210,0.24,5,,,
48,105,Peggy Jo,8,2,2002,10285,0.42,4,,,
48,105,Peggy Jo,8,2,2002,69322,3.74,4,,,
48,105,Peggy Jo,8,2,2002,10120,7.12,1,,,
48,105,Peggy Jo,8,2,2002,80200,9.45,26,,,
48,105,Peggy Jo,8,2,2002,75285,0.24,6,,,
48,105,Peggy Jo,8,2,2002,23808,0.26,21,,,
48,105,Peggy Jo,8,2,2002,80595,0.24,7,,,
48,105,Peggy Jo,8,2,2002,83020,3.8,35,,,
48,105,Peggy Jo,8,2,2002,40050,0.32,8,,,
48,105,Peggy Jo,8,2,2002,82510,0.54,9,,,
48,105,Peggy Jo,8,2,2002,68580,0.1,1,,,
48,105,Peggy Jo,8,2,2002,10130,0.01,1,,,
48,105,Peggy Jo,8,2,2002,43000,0.1,3,,,
48,105,Peggy Jo,8,2,2002,66580,0.14,18,,,
48,105,Peggy Jo,8,2,2002,21368,0.42,1,,,
48,105,Peggy Jo,8,2,2002,21375,0.02,1,,,
48,105,Peggy Jo,8,2,2002,21715,0.001,1,,,
48,105,Peggy Jo,8,2,2002,21725,0.24,22,,,
48,105,Peggy Jo,8,2,2002,98082,0.54,43,,,
48,105,Peggy Jo,8,2,2002,41201,0.64,41,,,
48,105,Peggy Jo,8,2,2002,71001,0.3,4,,,
48,105,Peggy Jo,8,2,2002,98310,0.04,2,,,
48,105,Peggy Jo,8,2,2002,66045,0.001,1,,,
48,105,Peggy Jo,8,2,2002,74562,0.001,2,,,
48,105,Peggy Jo,8,2,2002,69120,2.44,32,,,
48,105,Peggy Jo,8,2,2002,69061,0.001,1,,,
48,105,Peggy Jo,8,2,2002,99999,1.08,x,,,
49,80,Peggy Jo,8,2,2002,81742,20.8,347,,,
49,80,Peggy Jo,8,2,2002,21371,2.08,1,,,
49,80,Peggy Jo,8,2,2002,10210,0.34,7,,,
49,80,Peggy Jo,8,2,2002,10285,0.58,8,,,
49,80,Peggy Jo,8,2,2002,69322,3.64,21,,,
49,80,Peggy Jo,8,2,2002,10120,7.85,1,,,
49,80,Peggy Jo,8,2,2002,82510,0.12,2,,,
49,80,Peggy Jo,8,2,2002,23808,0.14,12,,,
49,80,Peggy Jo,8,2,2002,71250,0.02,4,,,
49,80,Peggy Jo,8,2,2002,22201,0.03,1,,,
49,80,Peggy Jo,8,2,2002,83020,0.34,6,,,
49,80,Peggy Jo,8,2,2002,21388,0.06,1,,,
49,80,Peggy Jo,8,2,2002,21720,3.28,2,,,
49,80,Peggy Jo,8,2,2002,71884,0.56,3,,,
49,80,Peggy Jo,8,2,2002,21725,0.08,6,,,
49,80,Peggy Jo,8,2,2002,98082,0.34,38,,,
49,80,Peggy Jo,8,2,2002,21368,0.04,1,,,
49,80,Peggy Jo,8,2,2002,41201,0.16,16,,,
49,80,Peggy Jo,8,2,2002,10211,0.02,2,,,
49,80,Peggy Jo,8,2,2002,80540,0.001,1,,,
49,80,Peggy Jo,8,2,2002,75333,0.04,1,,,
49,80,Peggy Jo,8,2,2002,75285,0.04,1,,,
49,80,Peggy Jo,8,2,2002,74561,0.02,1,,,
49,80,Peggy Jo,8,2,2002,98310,0.46,3,,,
49,80,Peggy Jo,8,2,2002,71004,0.02,3,,,
49,80,Peggy Jo,8,2,2002,71001,0.001,1,,,
49,80,Peggy Jo,8,2,2002,74311,0.001,1,,,
49,80,Peggy Jo,8,2,2002,43000,0.02,2,,,
49,80,Peggy Jo,8,2,2002,80595,0.02,3,,,
49,80,Peggy Jo,8,2,2002,80020,1.9,3,,,
49,80,Peggy Jo,8,2,2002,99999,3,x,,,
49,80,Peggy Jo,8,2,2002,69120,1.76,25,,,
49,80,Peggy Jo,8,2,2002,69086,0.56,9,,,
49,80,Peggy Jo,8,2,2002,69061,0.01,1,,,
49,80,Peggy Jo,8,2,2002,80200,2.7,5,,,
49,80,Peggy Jo,8,2,2002,66580,1.02,62,,,
49,80,Peggy Jo,8,2,2002,66530,0.001,1,,,
49,80,Peggy Jo,8,2,2002,66045,0.001,2,,,
50,79,Peggy Jo,8,2,2002,81742,22.56,376,,,
50,79,Peggy Jo,8,2,2002,21735,2.48,18,,,
50,79,Peggy Jo,8,2,2002,10210,0.38,7,,,
50,79,Peggy Jo,8,2,2002,10285,0.02,1,,,
50,79,Peggy Jo,8,2,2002,69322,4.34,6,,,
50,79,Peggy Jo,8,2,2002,80020,0.56,1,,,
50,79,Peggy Jo,8,2,2002,21740,14.92,5,,,
50,79,Peggy Jo,8,2,2002,21720,3.09,1,,,
50,79,Peggy Jo,8,2,2002,40080,0.64,x,,,
50,79,Peggy Jo,8,2,2002,83020,0.74,9,,,
50,79,Peggy Jo,8,2,2002,71884,0.38,3,,,
50,79,Peggy Jo,8,2,2002,24185,0.18,3,,,
50,79,Peggy Jo,8,2,2002,21720,0.08,27,,,
50,79,Peggy Jo,8,2,2002,23808,0.06,7,,,
50,79,Peggy Jo,8,2,2002,20041,0.02,2,,,
50,79,Peggy Jo,8,2,2002,21315,0.04,1,,,
50,79,Peggy Jo,8,2,2002,75285,0.06,2,,,
50,79,Peggy Jo,8,2,2002,41201,0.03,6,,,
50,79,Peggy Jo,8,2,2002,69120,1.28,7,,,
50,79,Peggy Jo,8,2,2002,69090,0.28,3,,,
50,79,Peggy Jo,8,2,2002,69616,0.06,3,,,
50,79,Peggy Jo,8,2,2002,80200,2.48,7,,,
50,79,Peggy Jo,8,2,2002,82510,0.04,1,,,
50,79,Peggy Jo,8,2,2002,71001,0.02,2,,,
