Year,Agent,Haul,Spcode,Total_n,Weight_kg
2014,ADFG,29,66548,86.3198115,0.149923883
2014,ADFG,29,66611,127.2081433,0.445228501
2014,ADFG,29,68580,59.06092366,0.154467031
2014,ADFG,29,68781,27.25888784,2.566878605
2014,ADFG,29,69322,1,0.01
2014,ADFG,29,71511,4.543147974,0.004543148
2014,ADFG,29,80020,27.25888784,8.282158756
2014,ADFG,29,80200,59.06092366,7.114569727
2014,ADFG,29,80595,45.43147974,0.458857945
2014,ADFG,29,81742,3202.919321,119.8482435
2014,ADFG,29,91000,90.86295947,0.213527955
2014,ADFG,29,95030,4.543147974,0.004543148
2014,ADFG,29,95060,4.543147974,0.004543148
2014,ADFG,29,98000,0,0.554264053
2014,ADFG,30,10210,47.88863109,1.864663573
2014,ADFG,30,10220,2.993039443,5.007354988
2014,ADFG,30,10285,8.979118329,0.891925754
2014,ADFG,30,21110,2.993039443,0.116728538
2014,ADFG,30,21375,14.96519722,1.164292343
2014,ADFG,30,21388,2.993039443,0.143665893
2014,ADFG,30,21725,8.979118329,0.104756381
2014,ADFG,30,21735,206.5197216,22.5974478
2014,ADFG,30,23055,8.979118329,0.532761021
2014,ADFG,30,23801,29.93039443,0.526774942
2014,ADFG,30,23809,5.986078886,0.48487239
2014,ADFG,30,24185,2.993039443,0.568677494
2014,ADFG,30,40500,5.986078886,5.231832947
2014,ADFG,30,43000,2.993039443,0.116728538
2014,ADFG,30,50301,14.96519722,0.002993039
2014,ADFG,30,66045,2.993039443,0.017958237
2014,ADFG,30,66530,20.9512761,0.047888631
2014,ADFG,30,66611,140.6728538,0.742273782
2014,ADFG,30,68580,11.97215777,0.056867749
2014,ADFG,30,68781,2.993039443,0.284338747
2014,ADFG,30,71001,2.993039443,0.080812065
2014,ADFG,30,80020,2.993039443,0.146658933
2014,ADFG,30,80200,11.97215777,1.768886311
2014,ADFG,30,80595,5.986078886,0.122714617
2014,ADFG,30,81742,1867.656613,80.21345708
2014,ADFG,30,91000,2.993039443,0.05387471
2014,ADFG,30,95030,5.986078886,0.089791183
2014,ADFG,30,98000,2.993039443,0.011972158
2014,ADFG,31,10120,1,5.2
2014,ADFG,31,10140,17.41903448,0.220641103
2014,ADFG,31,10210,5.806344828,0.209028414
2014,ADFG,31,10285,5.806344828,1.474811586
2014,ADFG,31,21405,11.61268966,0.069676138
2014,ADFG,31,21720,2,9.8
2014,ADFG,31,21725,5.806344828,0.197415724
2014,ADFG,31,21735,232.2537931,25.2576
2014,ADFG,31,21740,87.09517241,0.975465931
2014,ADFG,31,23801,11.61268966,0.32515531
2014,ADFG,31,40500,110.3205517,8.523714207
2014,ADFG,31,66045,17.41903448,0.081288828
2014,ADFG,31,66050,34.83806897,0.209028414
2014,ADFG,31,66611,551.6027586,3.321229241
2014,ADFG,31,68577,52.25710345,2.078671448
2014,ADFG,31,68580,539.990069,9.859173517
2014,ADFG,31,69322,18,12.52
2014,ADFG,31,71001,5.806344828,0.174190345
2014,ADFG,31,71511,1283.202207,5.608929103
2014,ADFG,31,80020,98.70786207,23.10925241
2014,ADFG,31,80200,127.7395862,9.232088276
2014,ADFG,31,80595,569.0217931,16.59453352
2014,ADFG,31,81095,58.06344828,1.393522759
2014,ADFG,31,81742,963.8532414,84.77263448
2014,ADFG,31,83020,29.03172414,0.592247172
2014,ADFG,31,94000,5.806344828,0.046450759
2014,ADFG,31,95030,5.806344828,0.058063448
2014,ADFG,32,10120,3,34.22
2014,ADFG,32,10210,96.24115009,2.778963209
2014,ADFG,32,10211,12.03014376,0.372934457
2014,ADFG,32,10220,12.03014376,11.52487772
2014,ADFG,32,10285,12.03014376,7.843653732
2014,ADFG,32,20041,12.03014376,0.3849646
2014,ADFG,32,21110,12.03014376,1.299255526
2014,ADFG,32,21375,12.03014376,5.221082392
2014,ADFG,32,21720,12.03014376,0.637597619
2014,ADFG,32,21725,12.03014376,0.144361725
2014,ADFG,32,21735,348.8741691,39.77165527
2014,ADFG,32,21740,24.06028752,0.084211006
2014,ADFG,32,23801,108.2712938,1.227074664
2014,ADFG,32,41221,168.4220127,3.055656515
2014,ADFG,32,43000,36.09043128,0.012030144
2014,ADFG,32,50000,12.03014376,0.012030144
2014,ADFG,32,66045,12.03014376,0.012030144
2014,ADFG,32,66203,12.03014376,0.228572731
2014,ADFG,32,66611,228.5727315,1.527828258
2014,ADFG,32,68577,36.09043128,0.866170351
2014,ADFG,32,68580,228.5727315,5.461685267
2014,ADFG,32,69010,36.09043128,1.997003864
2014,ADFG,32,69322,1,1.76
2014,ADFG,32,71010,12.03014376,0.132331581
2014,ADFG,32,71511,48.12057504,0.168422013
2014,ADFG,32,80020,60.1507188,18.55048168
2014,ADFG,32,80200,132.3315814,7.915834595
2014,ADFG,32,80595,1239.104807,19.079808
2014,ADFG,32,81742,9154.939402,862.5613076
2014,ADFG,32,83020,144.3617251,9.166969546
2014,ADFG,32,94000,180.4521564,0.565416757
2014,ADFG,32,98000,252.633019,6.400036481
2014,ADFG,33,10140,7.591082803,0.159412739
2014,ADFG,33,10210,27.83397028,2.272264119
2014,ADFG,33,10220,5.060721868,2.46457155
2014,ADFG,33,10261,7.591082803,6.715577919
2014,ADFG,33,10285,25.30360934,21.00199575
2014,ADFG,33,20041,5.060721868,0.096153715
2014,ADFG,33,21375,2.530360934,5.531369002
2014,ADFG,33,21720,4.530360934,7.74105138
2014,ADFG,33,21735,22.77324841,3.031372399
2014,ADFG,33,24184,2.530360934,0.576922293
2014,ADFG,33,41221,7.591082803,0.156882378
2014,ADFG,33,43000,12.65180467,0.088562633
2014,ADFG,33,66611,17.71252654,0.111335881
2014,ADFG,33,68577,10.12144374,1.072873036
2014,ADFG,33,68580,235.3235669,4.509103185
2014,ADFG,33,69010,63.25902335,4.362342251
2014,ADFG,33,71511,7.591082803,0.025303609
2014,ADFG,33,74562,2.530360934,0.012651805
2014,ADFG,33,80020,7.591082803,3.507080255
2014,ADFG,33,80200,43.01613588,9.471140977
2014,ADFG,33,80595,177.1252654,13.6411758
2014,ADFG,33,81095,2.530360934,0.045546497
2014,ADFG,33,81742,1166.496391,15.4352017
2014,ADFG,33,82510,5.060721868,0.668015287
2014,ADFG,33,82730,20.24288747,0.237853928
2014,ADFG,33,83020,30.36433121,6.576408068
2014,ADFG,33,94000,7.591082803,0.020242887
2014,ADFG,33,95060,5.060721868,0.015182166
2014,ADFG,33,98000,131.5787686,8.469118047
2014,ADFG,34,10140,33.4679803,0.245431856
2014,ADFG,34,10210,66.93596059,4.060781609
2014,ADFG,34,10261,16.73399015,13.71071593
2014,ADFG,34,10285,16.73399015,11.63570115
2014,ADFG,34,20041,16.73399015,0.189651888
2014,ADFG,34,21313,11.15599343,0.083669951
2014,ADFG,34,21375,22.31198686,30.67898194
2014,ADFG,34,21405,5.577996716,0.011155993
2014,ADFG,34,21720,34.4679803,4.538315271
2014,ADFG,34,21725,5.577996716,0.066935961
2014,ADFG,34,21735,418.3497537,49.64417077
2014,ADFG,34,21740,11.15599343,0.122715928
2014,ADFG,34,22200,5.577996716,0.03346798
2014,ADFG,34,23041,5.577996716,0.055779967
2014,ADFG,34,23801,27.88998358,0.189651888
2014,ADFG,34,41221,61.35796388,2.688594417
2014,ADFG,34,50000,5.577996716,0.03346798
2014,ADFG,34,50301,11.15599343,0.005577997
2014,ADFG,34,54030,5.577996716,0.005577997
2014,ADFG,34,66611,50.20197044,0.267743842
2014,ADFG,34,68577,5.577996716,0.133871921
2014,ADFG,34,68580,78.09195402,1.450279146
2014,ADFG,34,69010,44.62397373,3.34679803
2014,ADFG,34,71001,5.577996716,0.368147783
2014,ADFG,34,71010,11.15599343,0.078091954
2014,ADFG,34,74562,5.577996716,0.122715928
2014,ADFG,34,80020,33.4679803,20.79477176
2014,ADFG,34,80200,94.82594417,14.50279146
2014,ADFG,34,80595,223.1198686,14.04539573
2014,ADFG,34,81742,407.1937603,74.74515599
2014,ADFG,34,82510,5.577996716,0.502019704
2014,ADFG,34,83000,22.31198686,0.055779967
2014,ADFG,34,83020,50.20197044,11.12252545
2014,ADFG,34,94000,33.4679803,0.189651888
2014,ADFG,34,98000,920.3694581,56.8955665
2014,ADFG,35,10140,9.756854839,0.058541129
2014,ADFG,35,10210,307.3409274,6.410253629
2014,ADFG,35,10220,4.878427419,2.507511694
2014,ADFG,35,10285,63.41955645,3.668577419
2014,ADFG,35,21313,63.41955645,0.595168145
2014,ADFG,35,21375,4.878427419,1.317175403
2014,ADFG,35,21405,9.756854839,0.029270565
2014,ADFG,35,21720,2,8.88
2014,ADFG,35,21735,395.152621,40.97879032
2014,ADFG,35,21740,19.51370968,0.234164516
2014,ADFG,35,23801,82.93326613,1.004956048
2014,ADFG,35,24185,4.878427419,0.117082258
2014,ADFG,35,41221,53.66270161,1.073254032
2014,ADFG,35,43000,14.63528226,0.126839113
2014,ADFG,35,66045,14.63528226,0.029270565
2014,ADFG,35,66203,14.63528226,0.048784274
2014,ADFG,35,66530,9.756854839,0.029270565
2014,ADFG,35,66611,702.4935484,3.239275806
2014,ADFG,35,68577,73.17641129,1.365959677
2014,ADFG,35,68580,209.772379,4.068608468
2014,ADFG,35,69010,9.756854839,0.361003629
2014,ADFG,35,69322,6,6.15
2014,ADFG,35,71010,4.878427419,0.034148992
2014,ADFG,35,71250,4.878427419,0.009756855
2014,ADFG,35,71511,19.51370968,0.087811694
2014,ADFG,35,75284,14.63528226,0.507356452
2014,ADFG,35,80020,24.3921371,14.45965887
2014,ADFG,35,80200,117.0822581,29.27056452
2014,ADFG,35,80595,146.3528226,2.805095766
2014,ADFG,35,81742,1048.861895,90.98267137
2014,ADFG,35,83020,19.51370968,2.668499798
2014,ADFG,35,94000,4.878427419,0.009756855
2014,ADFG,35,98000,97.56854839,13.28883629
2014,ADFG,36,10120,1,6.66
2014,ADFG,36,10210,170.9870829,5.642573735
2014,ADFG,36,10220,11.39913886,14.59089774
2014,ADFG,36,10285,11.39913886,1.185510441
2014,ADFG,36,21110,11.39913886,0.934729386
2014,ADFG,36,21313,11.39913886,0.444566416
2014,ADFG,36,21375,11.39913886,1.139913886
2014,ADFG,36,21735,273.5793326,21.88634661
2014,ADFG,36,21740,34.19741658,0.569956943
2014,ADFG,36,23801,11.39913886,0.284978471
2014,ADFG,36,41221,56.99569429,0.490162971
2014,ADFG,36,43000,34.19741658,0.467364693
2014,ADFG,36,66045,22.79827772,0.011399139
2014,ADFG,36,66611,319.1758881,1.960651884
2014,ADFG,36,68577,11.39913886,0.136789666
2014,ADFG,36,68580,91.19311087,1.162712164
2014,ADFG,36,69010,45.59655544,2.450814855
2014,ADFG,36,69322,23,14.85
2014,ADFG,36,80020,22.79827772,14.05513821
2014,ADFG,36,80200,113.9913886,15.38883746
2014,ADFG,36,80540,22.79827772,0.091193111
2014,ADFG,36,80595,159.587944,3.556531324
2014,ADFG,36,81742,3887.106351,399.539817
2014,ADFG,36,94000,79.79397201,0.273579333
2014,ADFG,36,95030,22.79827772,0.60415436
2014,ADFG,36,98000,740.9440258,14.63649429
2014,ADFG,37,10120,1,2.34
2014,ADFG,37,10210,222.6741014,5.91323447
2014,ADFG,37,10220,24.74156682,39.17414747
2014,ADFG,37,20041,8.24718894,0.065977512
2014,ADFG,37,21110,8.24718894,0.255662857
2014,ADFG,37,21375,24.74156682,29.27752074
2014,ADFG,37,21405,16.49437788,0.090719078
2014,ADFG,37,21720,2,12.6
2014,ADFG,37,21735,560.8088479,45.77189862
2014,ADFG,37,21740,24.74156682,0.38761788
2014,ADFG,37,23801,131.955023,1.665932166
2014,ADFG,37,41221,41.2359447,0.750494194
2014,ADFG,37,50301,8.24718894,0.008247189
2014,ADFG,37,59111,8.24718894,0.024741567
2014,ADFG,37,66530,16.49437788,0.0742247
2014,ADFG,37,66611,148.4494009,1.228831152
2014,ADFG,37,68577,32.98875576,0.090719078
2014,ADFG,37,68580,230.9212903,3.183414931
2014,ADFG,37,69010,41.2359447,0.832966083
2014,ADFG,37,69322,9,10.65
2014,ADFG,37,80200,82.4718894,13.10478323
2014,ADFG,37,80595,181.4381567,2.498898249
2014,ADFG,37,81742,5401.908756,280.404424
2014,ADFG,37,94000,41.2359447,0.049483134
2014,ADFG,37,98000,230.9212903,4.131841659
2014,ADFG,38,10120,1,2.48
2014,ADFG,38,10210,316.9502655,12.62796584
2014,ADFG,38,10211,5.560530973,0.05560531
2014,ADFG,38,10220,5.560530973,2.441073097
2014,ADFG,38,10261,5.560530973,4.587438053
2014,ADFG,38,10285,5.560530973,1.773809381
2014,ADFG,38,20041,5.560530973,0.066726372
2014,ADFG,38,21110,5.560530973,0.428160885
2014,ADFG,38,21375,16.68159292,2.201970265
2014,ADFG,38,21388,5.560530973,0.150134336
2014,ADFG,38,21735,411.479292,28.30310265
2014,ADFG,38,21740,22.24212389,0.533810973
2014,ADFG,38,23801,72.28690265,1.60143292
2014,ADFG,38,23809,22.24212389,1.217756283
2014,ADFG,38,24185,5.560530973,0.650582124
2014,ADFG,38,24189,5.560530973,0.105650088
2014,ADFG,38,43000,50.04477876,2.891476106
2014,ADFG,38,50301,11.12106195,0.005560531
2014,ADFG,38,66530,16.68159292,0.044484248
2014,ADFG,38,66548,33.36318584,0.111210619
2014,ADFG,38,66611,189.0580531,0.989774513
2014,ADFG,38,68577,5.560530973,0.083407965
2014,ADFG,38,68580,339.1923894,9.041423363
2014,ADFG,38,68781,5.560530973,1.239998407
2014,ADFG,38,69010,16.68159292,0.027802655
2014,ADFG,38,69322,2,1.18
2014,ADFG,38,71884,11.12106195,1.162150973
2014,ADFG,38,80200,88.96849558,26.13449558
2014,ADFG,38,80595,5.560530973,0.100089558
2014,ADFG,38,81742,1946.185841,143.4616991
2014,ADFG,38,83000,11.12106195,0.027802655
2014,ADFG,38,94000,5.560530973,0.005560531
2014,ADFG,38,98000,11.12106195,0.461524071
2014,ADFG,39,10210,244.7647059,7.750882353
2014,ADFG,39,10285,16.31764706,0.369866667
2014,ADFG,39,21375,32.63529412,45.17268627
2014,ADFG,39,21725,5.439215686,0.043513725
2014,ADFG,39,21735,233.8862745,47.21239216
2014,ADFG,39,23801,48.95294118,1.087843137
2014,ADFG,39,24185,5.439215686,0.913788235
2014,ADFG,39,24189,10.87843137,10.28011765
2014,ADFG,39,43000,54.39215686,1.599129412
2014,ADFG,39,56300,10.87843137,0.010878431
2014,ADFG,39,66530,10.87843137,0.027196078
2014,ADFG,39,66548,168.6156863,0.652705882
2014,ADFG,39,66611,76.14901961,0.397062745
2014,ADFG,39,68577,27.19607843,2.121294118
2014,ADFG,39,68580,27.19607843,0.424258824
2014,ADFG,39,68781,10.87843137,1.648082353
2014,ADFG,39,69010,38.0745098,3.519172549
2014,ADFG,39,69322,6,2.6
2014,ADFG,39,71004,5.439215686,0.424258824
2014,ADFG,39,74562,5.439215686,0.299156863
2014,ADFG,39,80200,38.0745098,8.811529412
2014,ADFG,39,81742,3111.231373,165.6241176
2014,ADFG,39,94000,5.439215686,0.021756863
2014,ADFG,39,95030,5.439215686,0.048952941
2014,ADFG,39,98000,5.439215686,0.081588235
2014,ADFG,40,10120,2,12.59
2014,ADFG,40,10210,47,1.407
2014,ADFG,40,10220,3,3.47
2014,ADFG,40,10285,10,0.327
2014,ADFG,40,20041,2,0.013
2014,ADFG,40,21110,1,0.033
2014,ADFG,40,21334,3,0.269
2014,ADFG,40,21375,5,0.903
2014,ADFG,40,21725,4,0.06
2014,ADFG,40,21735,230,17.4
2014,ADFG,40,21740,14,0.241
2014,ADFG,40,23055,3,0.201
2014,ADFG,40,23801,1,0.026
2014,ADFG,40,23809,2,0.124
2014,ADFG,40,24185,1,0.133
2014,ADFG,40,24189,3,0.201
2014,ADFG,40,40500,6,0.126
2014,ADFG,40,43000,1,0.026
2014,ADFG,40,62000,4,0.02
2014,ADFG,40,66530,1,0.001
2014,ADFG,40,66548,30,0.092
2014,ADFG,40,66611,4,0.038
2014,ADFG,40,68577,1,0.12
2014,ADFG,40,68580,1,0.028
2014,ADFG,40,68781,4,0.31
2014,ADFG,40,80020,1,0.458
2014,ADFG,40,80200,5,0.836
2014,ADFG,40,80540,1,0.014
2014,ADFG,40,81742,212,17.5
2014,ADFG,41,10210,230.6255666,17.22393472
2014,ADFG,41,10220,2.91931097,4.466545784
2014,ADFG,41,10285,2.91931097,0.134288305
2014,ADFG,41,20041,5.83862194,0.037951043
2014,ADFG,41,21375,17.51586582,24.0843155
2014,ADFG,41,21735,289.011786,22.18676337
2014,ADFG,41,21740,5.83862194,0.729827743
2014,ADFG,41,23801,5.83862194,0.099256573
2014,ADFG,41,43000,8.75793291,0.2393835
2014,ADFG,41,59111,5.83862194,0.064224841
2014,ADFG,41,66045,5.83862194,0.005838622
2014,ADFG,41,66530,8.75793291,0.008757933
2014,ADFG,41,66548,14.59655485,0.081740707
2014,ADFG,41,66611,52.54759746,0.405784225
2014,ADFG,41,68580,17.51586582,1.196917498
2014,ADFG,41,68781,8.75793291,1.640652765
2014,ADFG,41,69010,14.59655485,0.490444243
2014,ADFG,41,74980,2.91931097,0.037951043
2014,ADFG,41,80200,14.59655485,4.233000907
2014,ADFG,41,81742,464.1704442,62.91115141
2014,ADFG,41,98000,5.83862194,0.096337262
2014,ADFG,42,10120,1,7.33
2014,ADFG,42,10140,12.30968889,0.049238756
2014,ADFG,42,10210,160.0259556,6.524135111
2014,ADFG,42,10220,24.61937778,21.29576178
2014,ADFG,42,10285,61.54844444,3.459022578
2014,ADFG,42,20041,12.30968889,0.147716267
2014,ADFG,42,21375,36.92906667,23.01911822
2014,ADFG,42,21388,12.30968889,0.061548444
2014,ADFG,42,21405,12.30968889,0.049238756
2014,ADFG,42,21720,1,5.5
2014,ADFG,42,21735,369.2906667,31.26660978
2014,ADFG,42,21740,24.61937778,0.307742222
2014,ADFG,42,23801,49.23875556,0.812439467
2014,ADFG,42,41221,98.47751111,2.338840889
2014,ADFG,42,43000,295.4325333,17.60285511
2014,ADFG,42,50301,49.23875556,0.061548444
2014,ADFG,42,56300,12.30968889,0.012309689
2014,ADFG,42,66530,49.23875556,0.147716267
2014,ADFG,42,66611,430.8391111,1.612569244
2014,ADFG,42,68577,12.30968889,0.049238756
2014,ADFG,42,68580,196.9550222,5.293166222
2014,ADFG,42,69010,98.47751111,5.970199111
2014,ADFG,42,69322,3,2.75
2014,ADFG,42,71511,36.92906667,0.246193778
2014,ADFG,42,71639,12.30968889,0.024619378
2014,ADFG,42,74311,36.92906667,0.049238756
2014,ADFG,42,80200,24.61937778,5.724005333
2014,ADFG,42,80595,49.23875556,0.529316622
2014,ADFG,42,81742,9256.886044,507.1591822
2014,ADFG,42,83000,12.30968889,0.012309689
2014,ADFG,42,94000,135.4065778,0.430839111
2014,ADFG,42,98000,172.3356444,8.801427556
2014,ADFG,43,471,1,8.66
2014,ADFG,43,10120,1,6.32
2014,ADFG,43,10210,220.0531722,19.52084592
2014,ADFG,43,10220,3.549244713,1.824311782
2014,ADFG,43,10285,53.23867069,14.90682779
2014,ADFG,43,21375,10.64773414,12.59981873
2014,ADFG,43,21720,8.098489426,4.303992749
2014,ADFG,43,21735,251.9963746,30.52350453
2014,ADFG,43,21740,24.84471299,0.347825982
2014,ADFG,43,22200,3.549244713,0.014196979
2014,ADFG,43,23801,10.64773414,0.177462236
2014,ADFG,43,41221,7.098489426,0.042590937
2014,ADFG,43,43000,3.549244713,0.078083384
2014,ADFG,43,50301,7.098489426,0.003549245
2014,ADFG,43,66611,24.84471299,0.141969789
2014,ADFG,43,68580,479.1480363,11.35758308
2014,ADFG,43,69010,14.19697885,0.358473716
2014,ADFG,43,71001,7.098489426,0.078083384
2014,ADFG,43,75284,14.19697885,0.543034441
2014,ADFG,43,80200,24.84471299,11.63442417
2014,ADFG,43,80595,166.8145015,0.93345136
2014,ADFG,43,81742,443.6555891,64.06386707
2014,ADFG,43,83020,14.19697885,0.98669003
2014,ADFG,43,94000,3.549244713,0.007098489
2014,ADFG,43,98000,39.04169184,1.710735952
2014,ADFG,44,10120,1,5.48
2014,ADFG,44,10140,35.87701041,0.272665279
2014,ADFG,44,10210,1018.907096,74.62418165
2014,ADFG,44,10220,35.87701041,50.58658467
2014,ADFG,44,10261,7.175402081,6.199547398
2014,ADFG,44,10285,50.22781457,29.06037843
2014,ADFG,44,20041,14.35080416,0.157858846
2014,ADFG,44,21313,7.175402081,0.071754021
2014,ADFG,44,21375,7.175402081,21.52620624
2014,ADFG,44,21720,15.35080416,5.179955345
2014,ADFG,44,21735,566.8567644,74.26541154
2014,ADFG,44,21740,14.35080416,0.157858846
2014,ADFG,44,23801,21.52620624,0.243963671
2014,ADFG,44,66611,43.05241249,0.387471712
2014,ADFG,44,68580,272.6652791,3.501596216
2014,ADFG,44,69010,78.92942289,5.123237086
2014,ADFG,44,71001,50.22781457,1.478132829
2014,ADFG,44,71882,7.175402081,0.502278146
2014,ADFG,44,71884,28.70160833,3.071072091
2014,ADFG,44,75284,43.05241249,0.330068496
2014,ADFG,44,80020,7.175402081,11.29408288
2014,ADFG,44,80200,28.70160833,15.5275701
2014,ADFG,44,80595,287.0160833,3.917769536
2014,ADFG,44,81742,272.6652791,62.42599811
2014,ADFG,44,83000,7.175402081,0.143508042
2014,ADFG,44,83020,14.35080416,2.037814191
2014,ADFG,44,98000,71.75402081,3.831664711
2014,ADFG,45,10140,23.90829694,0.186484716
2014,ADFG,45,10210,66.94323144,4.681244541
2014,ADFG,45,10285,7.172489083,7.650655022
2014,ADFG,45,21375,9.563318777,11.49989083
2014,ADFG,45,21720,5.781659389,5.724737991
2014,ADFG,45,21735,145.8406114,16.4010917
2014,ADFG,45,23801,16.73580786,0.186484716
2014,ADFG,45,43000,4.781659389,0.066943231
2014,ADFG,45,54030,2.390829694,0.004781659
2014,ADFG,45,66611,40.6441048,0.181703057
2014,ADFG,45,68577,2.390829694,0.038253275
2014,ADFG,45,68580,93.24235808,1.2480131
2014,ADFG,45,69010,105.1965066,7.378100437
2014,ADFG,45,71001,4.781659389,0.219956332
2014,ADFG,45,71250,2.390829694,0.00239083
2014,ADFG,45,71511,4.781659389,0.023908297
2014,ADFG,45,71772,2.390829694,0.224737991
2014,ADFG,45,71882,9.563318777,0.459039301
2014,ADFG,45,71884,11.95414847,1.56360262
2014,ADFG,45,74311,4.781659389,0.007172489
2014,ADFG,45,74562,11.95414847,0.196048035
2014,ADFG,45,75284,16.73580786,1.597074236
2014,ADFG,45,80200,11.95414847,6.216157205
2014,ADFG,45,80595,176.9213974,5.097248908
2014,ADFG,45,81742,98.02401747,24.38646288
2014,ADFG,45,82510,7.172489083,0.62639738
2014,ADFG,45,83000,126.7139738,0.23669214
2014,ADFG,45,83020,23.90829694,3.457139738
2014,ADFG,45,94000,4.781659389,0.014344978
2014,ADFG,45,98000,145.8406114,4.662117904
2014,ADFG,46,10120,1,4.45
2014,ADFG,46,10210,164.0842491,13.60934066
2014,ADFG,46,10285,67.56410256,31.27252747
2014,ADFG,46,20041,9.652014652,0.057912088
2014,ADFG,46,21375,9.652014652,2.799084249
2014,ADFG,46,21720,2,8.2
2014,ADFG,46,21735,231.6483516,22.1996337
2014,ADFG,46,23801,9.652014652,0.086868132
2014,ADFG,46,43000,9.652014652,0.009652015
2014,ADFG,46,56300,9.652014652,0.009652015
2014,ADFG,46,66611,96.52014652,0.588772894
2014,ADFG,46,68577,38.60805861,0.221996337
2014,ADFG,46,68580,1679.450549,32.6720696
2014,ADFG,46,69010,77.21611722,3.947673993
2014,ADFG,46,69322,6,7.35
2014,ADFG,46,74311,9.652014652,0.009652015
2014,ADFG,46,80020,9.652014652,7.422399267
2014,ADFG,46,80200,86.86813187,26.50443223
2014,ADFG,46,80595,1727.710623,40.86663004
2014,ADFG,46,81742,1775.970696,297.2820513
2014,ADFG,46,83000,106.1721612,0.173736264
2014,ADFG,46,83020,67.56410256,8.60959707
2014,ADFG,46,94000,77.21611722,0.135128205
2014,ADFG,46,98000,106.1721612,18.91794872
2014,ADFG,47,10210,679.4851485,22.35148515
2014,ADFG,47,10220,26.82178218,25.92772277
2014,ADFG,47,10285,35.76237624,1.385792079
2014,ADFG,47,20041,8.940594059,0.017881188
2014,ADFG,47,21313,8.940594059,0.411267327
2014,ADFG,47,21388,205.6336634,8.895891089
2014,ADFG,47,21405,8.940594059,0.008940594
2014,ADFG,47,21735,572.1980198,60.7960396
2014,ADFG,47,21740,17.88118812,0.151990099
2014,ADFG,47,23801,26.82178218,0.402326733
2014,ADFG,47,24189,8.940594059,1.707653465
2014,ADFG,47,40500,89.40594059,7.098831683
2014,ADFG,47,41221,17.88118812,0.160930693
2014,ADFG,47,43000,125.1683168,7.054128713
2014,ADFG,47,50301,26.82178218,0.008940594
2014,ADFG,47,66045,62.58415842,0.125168317
2014,ADFG,47,66050,89.40594059,0.554316832
2014,ADFG,47,66203,17.88118812,0.223514851
2014,ADFG,47,66530,98.34653465,0.214574257
2014,ADFG,47,66548,8.940594059,0.008940594
2014,ADFG,47,66611,643.7227723,3.98750495
2014,ADFG,47,68580,134.1089109,0.94770297
2014,ADFG,47,68781,98.34653465,22.35148515
2014,ADFG,47,69010,26.82178218,0.268217822
2014,ADFG,47,69322,18,6.35
2014,ADFG,47,80020,62.58415842,16.22717822
2014,ADFG,47,80200,143.049505,31.73910891
2014,ADFG,47,80595,151.990099,5.391178218
