Year,Agent,Haul,ADFG_Station,NOAA_Station,Month,Day,Swept_km2,Swept_NM2,Depth_m,Bottom_Temp,Surface_Temp,Latitude,Longitude
2010,NOAA,101,137,BB-02,8,4,0.040299091,0.011749335,35,1.1,9.8,64,-167.6193333
2010,NOAA,102,135,BB-03,8,4,0.044896716,0.013089788,33,1.5,10.4,64,-166.8625
2010,NOAA,103,83,AA-03,8,4,0.044743598,0.013045146,30,0.8,10.6,63.66666667,-166.8401667
2010,NOAA,104,41,ZZ-03,8,4,0.044075498,0.012850359,27,2.9,11,63.33333333,-166.8185
2010,NOAA,105,6,Y-03,8,5,0.044884441,0.013086209,28,4.2,10.7,63,-166.7973333
2010,NOAA,106,4,Y-04,8,5,0.048051432,0.014009556,21,7.9,11.9,63,-166.0665
2010,NOAA,107,39,ZZ-04,8,5,0.042626981,0.012428039,24,3,11.8,63.33333333,-166.0791667
2010,NOAA,108,37,ZZ-05,8,5,0.047761098,0.013924908,15,7.5,12.9,63.33333333,-165.3396667
2010,NOAA,109,79,AA-05,8,5,0.042253468,0.01231914,18,9.3,13.9,63.66666667,-165.344
2010,NOAA,110,81,AA-04,8,6,0.041543251,0.012112074,26,3,11.4,63.66666667,-166.0921667
2010,NOAA,111,133,BB-04,8,6,0.0430721,0.012557815,24,2.1,11.9,64,-166.1055
2010,NOAA,112,131,BB-05,8,6,0.042016101,0.012249935,18,8.1,12.2,64,-165.3485
2010,NOAA,113,129,BB-06,8,6,0.045570174,0.013286137,18,6.4,14.2,64,-164.5915
2010,NOAA,114,77,AA-06,8,6,0.045253687,0.013193864,11,12,13,63.66666667,-164.596
2010,NOAA,115,127,BB-07,8,7,0.044636664,0.013013969,20,5.7,15.2,64,-163.8345
2010,NOAA,116,75,AA-07,8,7,0.039088644,0.011396425,15,9.6,13.9,63.66666667,-163.8478333
2010,NOAA,117,73,AA-08,8,7,0.044508348,0.012976558,15,8.3,14,63.66666667,-163.0998333
2010,NOAA,118,125,BB-08,8,7,0.044190719,0.012883952,18,4.7,15.9,64,-163.0775
2010,NOAA,119,123,BB-09,8,7,0.042796733,0.012477531,18,4.9,17.7,64,-162.3206667
2010,NOAA,120,69,AA-10,8,8,0.018943319,0.005522988,15,8.8,15.6,63.66666667,-161.6036667
2010,NOAA,121,121,BB-10,8,8,0.04465664,0.013019793,18,3,16.7,64,-161.5636667
2010,NOAA,122,174,CC-10,8,8,0.043265577,0.012614224,14,9.9,16.2,64.33333333,-161.5225
2010,NOAA,123,176,CC-09,8,8,0.044181935,0.012881391,19,3.9,15.9,64.33333333,-162.2886667
2010,NOAA,124,178,CC-08,8,8,0.043586894,0.012707905,14,12.3,15,64.33333333,-163.0546667
2010,NOAA,125,180,CC-07,8,8,0.046740482,0.013627344,17,7.2,15.2,64.33333333,-163.8208333
2010,NOAA,126,182,CC-06,8,9,0.04609163,0.013438169,15,10.4,12.3,64.33333333,-164.587
2010,NOAA,127,184,CC-05,8,9,0.044003,0.012829222,24,7.1,11.5,64.33333333,-165.353
2010,NOAA,128,186,CC-04,8,9,0.043286208,0.012620239,23,6.6,12.4,64.33333333,-166.1191667
2010,NOAA,129,,X-03,8,10,,,26,6.8,9.8,,
2010,NOAA,131,,W-03,8,10,,,21,8.7,9.3,,
2010,NOAA,132,,V-03,8,10,,,21,8.7,10,,
2010,NOAA,731,,W-27,8,4,,,78,-1.4,9.2,,
2010,NOAA,732,,W-25,8,5,,,63,-1.5,8.8,,
2010,NOAA,733,,W-26,8,5,,,70,-1.4,9.1,,
2010,NOAA,734,,X-26,8,5,,,73,-1.5,9,,
2010,NOAA,735,,X-25,8,5,,,69,-1.6,9,,
2010,NOAA,736,,Y-25,8,5,,,74,-1.6,8.8,,
2010,NOAA,737,,Y-24,8,6,,,68,-0.9,8.6,,
2010,NOAA,738,,ZZ-24,8,6,,,70,-0.2,8.8,,
2010,NOAA,739,,ZZ-23,8,6,,,63,0.2,8.9,,
2010,NOAA,740,,Y-23,8,6,,,60,-1.2,9.4,,
2010,NOAA,741,,X-23,8,6,,,53,-1.2,8.9,,
2010,NOAA,742,,X-24,8,7,,,63,-1.6,9.1,,
2010,NOAA,743,,W-24,8,7,,,58,-1.5,9,,
2010,NOAA,744,,V-24,8,7,,,58,-1.4,9.4,,
2010,NOAA,745,,U-24,8,7,,,65,-1.3,9.4,,
2010,NOAA,746,,T-24,8,7,,,68,-1.4,9.8,,
2010,NOAA,747,,U-23,8,8,,,60,-1.2,9.3,,
2010,NOAA,748,,T-23,8,8,,,61,-1.3,9.2,,
2011,ADFG,1,187,,7,19,0.022579584,0.00658316,24.87168,,9.2,64.33333333,-166.5021667
2011,ADFG,2,161,,7,19,0.022579584,0.00658316,25.42032,,6.8,64.16666667,-166.493
2011,ADFG,3,135,,7,19,0.022579584,0.00658316,31.45536,,4.4,64,-166.8625
2011,ADFG,4,134,,7,19,0.022579584,0.00658316,27.98064,,6.1,64,-166.484
2011,ADFG,5,133,,7,19,0.022579584,0.00658316,21.21408,,6.9,64,-166.1055
2011,ADFG,6,132,,7,19,0.022579584,0.00658316,18.83664,,7.1,64,-165.727
2011,ADFG,8,105,,7,20,0.022579584,0.00658316,19.75104,,7.4,63.83333333,-165.7225
2011,ADFG,9,106,,7,20,0.022579584,0.00658316,25.23744,6.49,6.9,63.83333333,-166.0986667
2011,ADFG,10,107,,7,20,0.022579584,0.00658316,29.16936,4.88,5.6,63.83333333,-166.475
2011,ADFG,11,82,,7,20,0.022579584,0.00658316,26.5176,4.61,6.1,63.66666667,-166.4661667
2011,ADFG,12,81,,7,20,0.022579584,0.00658316,24.96312,6.08,7.7,63.66666667,-166.0921667
2011,ADFG,13,80,,7,20,0.022579584,0.00658316,20.93976,7.24,9.2,63.66666667,-165.718
2011,ADFG,14,79,,7,21,0.022579584,0.00658316,16.82496,7.62,9.9,63.66666667,-165.344
2011,ADFG,15,78,,7,21,0.018063667,0.005266528,14.6304,8.78,10.9,63.66666667,-164.97
2011,ADFG,16,103,,7,21,0.022579584,0.00658316,14.81328,8.67,11.7,63.83333333,-164.97
2011,ADFG,17,104,,7,21,0.022579584,0.00658316,16.4592,7.92,10.5,63.83333333,-165.3461667
2011,ADFG,19,131,,7,21,0.022579584,0.00658316,16.09344,7.68,11.2,64,-165.3485
2011,ADFG,20,130,,7,21,0.022579584,0.00658316,16.55064,8.44,11.8,64,-164.97
2011,ADFG,21,129,,7,22,0.022579584,0.00658316,17.09928,7.46,10.9,64,-164.5915
2011,ADFG,22,128,,7,22,0.022579584,0.00658316,15.5448,8.54,11.4,64,-164.213
2011,ADFG,23,127,,7,22,0.022579584,0.00658316,16.64208,6.63,12.9,64,-163.8345
2011,ADFG,24,126,,7,22,0.022579584,0.00658316,18.10512,5.75,13.3,64,-163.456
2011,ADFG,25,125,,7,22,0.022579584,0.00658316,16.9164,7.04,13.4,64,-163.0775
2011,ADFG,26,124,,7,22,0.022579584,0.00658316,16.73352,7.03,14.4,64,-162.699
2011,ADFG,27,96,,7,22,0.022579584,0.00658316,14.1732,9.02,13.7,63.83333333,-162.3363333
2011,ADFG,28,95,,7,23,0.019418442,0.005661518,15.27048,7.65,12.8,63.83333333,-161.96
2011,ADFG,29,123,,7,23,0.022579584,0.00658316,15.72768,7.71,13.96,64,-162.3206667
2011,ADFG,30,150,,7,23,0.022579584,0.00658316,15.36192,6.24,14.28,64.16666667,-162.3046667
2011,ADFG,31,151,,7,23,0.022579584,0.00658316,19.47672,6.23,14.34,64.16666667,-162.6855
2011,ADFG,32,152,,7,23,0.016483096,0.004805707,22.86,6.28,14.4,64.16666667,-163.0661667
2011,ADFG,33,153,,7,23,0.022579584,0.00658316,18.288,5.84,13.7,64.16666667,-163.447
2011,ADFG,34,154,,7,24,0.022579584,0.00658316,18.37944,5.76,13.9,64.16666667,-163.8276667
2011,ADFG,35,155,,7,24,0.022579584,0.00658316,18.19656,6.57,13.04,64.16666667,-164.2085
2011,ADFG,36,156,,7,24,0.022579584,0.00658316,14.53896,8.44,12.95,64.16666667,-164.5891667
2011,ADFG,37,157,,7,24,0.022579584,0.00658316,14.6304,8.43,12.65,64.16666667,-164.97
2011,ADFG,38,185,,7,25,0.022579584,0.00658316,19.47672,8.23,12.3,64.33333333,-165.7361667
2011,ADFG,40,186,,7,25,0.022579584,0.00658316,21.12264,7.57,11.74,64.33333333,-166.1191667
2011,ADFG,42,160,,7,26,0.022579584,0.00658316,21.12264,6.96,9.5,64.16666667,-166.1123333
2011,ADFG,43,159,,7,26,0.022579584,0.00658316,18.47088,7.45,11.3,64.16666667,-165.7315
2011,ADFG,44,158,,7,26,0.022579584,0.00658316,16.4592,8.15,11.7,64.16666667,-165.3508333
2011,ADFG,45,102,,7,26,0.022579584,0.00658316,14.72184,9.68,14.9,63.83333333,-164.5938333
2011,ADFG,46,101,,7,26,0.022579584,0.00658316,14.81328,9.46,13.7,63.83333333,-164.2175
2011,ADFG,47,100,,7,26,0.022579584,0.00658316,14.81328,8.51,12.9,63.83333333,-163.8413333
2011,ADFG,48,99,,7,27,0.022579584,0.00658316,15.36192,8.55,13.6,63.83333333,-163.465
2011,ADFG,49,98,,7,27,0.022579584,0.00658316,16.09344,8.25,13.5,63.83333333,-163.0888333
2011,ADFG,50,97,,7,27,0.022579584,0.00658316,15.72768,8.58,14.7,63.83333333,-162.7125
2011,ADFG,51,94,,7,27,0.018289463,0.00533236,13.89888,9.23,14.89,63.83333333,-161.5838333
2011,ADFG,52,179,,7,28,0.022579584,0.00658316,18.288,9.57,14.4,64.33333333,-163.4378333
2011,ADFG,53,,,,,,,,,,,
2011,ADFG,54,180,,7,30,0.022579584,0.00658316,16.09344,7.55,13.5,64.33333333,-163.8208333
2011,ADFG,55,181,,7,30,0.018289463,0.00533236,12.71016,8.68,13.8,64.33333333,-164.2038333
2011,ADFG,56,202,,7,30,0.023031176,0.006714823,14.08176,10.2,12.96,64.5,-163.8138333
2011,ADFG,57,203,,7,31,0.022579584,0.00658316,18.01368,9.55,13.26,64.5,-164.1991667
2011,ADFG,58,182,,7,31,0.022579584,0.00658316,13.62456,9.75,12.3,64.33333333,-164.587
2011,ADFG,59,183,,7,31,0.022579584,0.00658316,27.06624,9.25,12.1,64.33333333,-164.97
2011,ADFG,60,184,,7,31,0.022579584,0.00658316,22.12848,8.98,12.4,64.33333333,-165.353
2011,ADFG,61,176,,8,6,0.022579584,0.00658316,16.36776,11.07,12.5,64.33333333,-162.2886667
2011,ADFG,62,175,,8,6,0.022579584,0.00658316,14.35608,10.2,12.7,64.33333333,-161.9055
2011,ADFG,63,200,,8,7,0.022579584,0.00658316,9.50976,12.76,12.75,64.5,-161.8868333
2011,ADFG,64,220,,8,7,0.021450605,0.006254002,7.68096,13.27,13.2,64.66666667,-161.4801667
2011,ADFG,65,147,,8,9,0.018063667,0.005266528,10.24128,12.04,12.1,64.16666667,-161.1625
2011,ADFG,66,121,,8,9,0.018063667,0.005266528,16.73352,7.32,11.9,64,-161.5636667
2011,ADFG,67,148,,8,9,0.022579584,0.00658316,15.36192,11.88,11.9,64.16666667,-161.5431667
2011,ADFG,68,149,,8,9,0.022579584,0.00658316,,8.57,11.9,64.16666667,-161.924
2011,ADFG,69,122,,8,9,0.022579584,0.00658316,15.81912,6.26,12,64,-161.9421667
2011,ADFG,71,205,,8,15,0.020321626,0.005924844,33.28416,8.33,,64.5,-166.0833333
2014,ADFG,1,184,,7,18,0.022579584,0.00658316,22.86,10.3,10.1,64.33333333,-165.353
2014,ADFG,2,185,,7,18,0.022579584,0.00658316,20.20824,10.3,10.5,64.33333333,-165.7361667
2014,ADFG,3,186,,7,20,0.022579584,0.00658316,22.12848,8.1,10.4,64.33333333,-166.1191667
2014,ADFG,4,159,,7,20,0.022579584,0.00658316,19.29384,7.1,10.2,64.16666667,-165.7315
2014,ADFG,5,160,,7,20,0.022579584,0.00658316,23.13432,5.1,8.3,64.16666667,-166.1123333
2014,ADFG,6,182,,7,22,0.022579584,0.00658316,13.716,10.2,10.2,64.33333333,-164.587
2014,ADFG,7,156,,7,22,0.022579584,0.00658316,13.89888,9,10.4,64.16666667,-164.5891667
2014,ADFG,8,155,,7,22,0.022579584,0.00658316,17.8308,6.4,10.9,64.16666667,-164.2085
2014,ADFG,9,127,,7,22,0.022579584,0.00658316,16.4592,6.4,12,64,-163.8345
2014,ADFG,10,126,,7,22,0.022579584,0.00658316,17.73936,5,12.2,64,-163.456
2014,ADFG,11,125,,7,22,0.022579584,0.00658316,16.73352,5.6,11.7,64,-163.0775
2014,ADFG,12,124,,7,23,0.022579584,0.00658316,17.28216,5.3,11.9,64,-162.699
2014,ADFG,13,123,,7,23,0.022579584,0.00658316,16.55064,4.4,11.9,64,-162.3206667
2014,ADFG,14,176,,7,23,0.022579584,0.00658316,17.09928,4.3,12.5,64.33333333,-162.2886667
2014,ADFG,15,150,,7,24,0.022579584,0.00658316,15.91056,4.6,12,64.16666667,-162.3046667
2014,ADFG,16,151,,7,24,0.022579584,0.00658316,19.75104,3.2,12.2,64.16666667,-162.6855
2014,ADFG,17,152,,7,24,0.022579584,0.00658316,24.04872,4.1,12.2,64.16666667,-163.0661667
2014,ADFG,18,153,,7,24,0.022579584,0.00658316,18.19656,4.6,12,64.16666667,-163.447
2014,ADFG,19,154,,7,24,0.022579584,0.00658316,17.64792,5.4,12.6,64.16666667,-163.8276667
2014,ADFG,20,203,,7,25,0.022579584,0.00658316,17.8308,7.2,10.8,64.5,-164.1991667
2014,ADFG,21,202,,7,25,0.022579584,0.00658316,13.99032,6.2,10.8,64.5,-163.8138333
2014,ADFG,22,179,,7,25,0.022579584,0.00658316,17.73936,6.5,11.6,64.33333333,-163.4378333
2014,ADFG,23,180,,7,25,0.022579584,0.00658316,15.81912,7.4,12.2,64.33333333,-163.8208333
2014,ADFG,24,181,,7,25,0.022579584,0.00658316,12.71016,9.6,11.3,64.33333333,-164.2038333
2014,ADFG,25,128,,7,25,0.022579584,0.00658316,15.27048,10.3,11.6,64,-164.213
2014,ADFG,26,129,,7,26,0.022579584,0.00658316,17.64792,9.1,10.3,64,-164.5915
2014,ADFG,27,130,,7,26,0.022579584,0.00658316,16.55064,8.4,9,64,-164.97
2014,ADFG,28,131,,7,26,0.022579584,0.00658316,16.09344,8.1,8.3,64,-165.3485
2014,ADFG,29,157,,7,26,0.022579584,0.00658316,14.35608,8.9,9.8,64.16666667,-164.97
2014,ADFG,30,158,,7,26,0.022579584,0.00658316,16.36776,8,8.6,64.16666667,-165.3508333
2014,ADFG,31,187,,7,28,0.022579584,0.00658316,25.78608,7.3,10.2,64.33333333,-166.5021667
2014,ADFG,32,161,,7,28,0.022579584,0.00658316,24.6888,6.2,8.1,64.16666667,-166.493
2014,ADFG,33,135,,7,28,0.022579584,0.00658316,31.27248,4.1,7.1,64,-166.8625
2014,ADFG,34,134,,7,28,0.022579584,0.00658316,27.432,5.8,8.1,64,-166.484
2014,ADFG,35,133,,7,28,0.022579584,0.00658316,21.39696,7,9,64,-166.1055
2014,ADFG,36,132,,7,29,0.022579584,0.00658316,18.47088,8.2,9.1,64,-165.727
2014,ADFG,37,105,,7,29,0.022579584,0.00658316,19.56816,6.3,9,63.83333333,-165.7225
2014,ADFG,38,104,,7,29,0.022579584,0.00658316,16.73352,7.6,8.8,63.83333333,-165.3461667
2014,ADFG,39,103,,7,29,0.022579584,0.00658316,14.6304,8.7,9.6,63.83333333,-164.97
2014,ADFG,40,78,,7,29,0.022579584,0.00658316,13.44168,8.4,12.3,63.66666667,-164.97
2014,ADFG,41,79,,7,29,0.022579584,0.00658316,15.91056,7.5,12.5,63.66666667,-165.344
2014,ADFG,42,80,,7,29,0.022579584,0.00658316,20.48256,6.2,11.3,63.66666667,-165.718
2014,ADFG,43,81,,7,30,0.022579584,0.00658316,25.05456,5.1,8.5,63.66666667,-166.0921667
2014,ADFG,44,82,,7,30,0.022579584,0.00658316,26.15184,5.1,9,63.66666667,-166.4661667
2014,ADFG,45,107,,7,30,0.022579584,0.00658316,28.62072,4.8,9.3,63.83333333,-166.475
2014,ADFG,46,106,,7,30,0.022579584,0.00658316,24.87168,6.2,10.4,63.83333333,-166.0986667
2014,ADFG,47,183,,7,30,0.022579584,0.00658316,27.15768,9,13.5,64.33333333,-164.97
2017,ADFG,1,184,,7,28,0.022579584,0.00658316,23.04288,11.75,14.1,64.33333333,-165.353
2017,ADFG,2,185,,7,28,0.022579584,0.00658316,19.93392,11.75,14,64.33333333,-165.7361667
2017,ADFG,3,186,,7,28,0.022579584,0.00658316,22.31136,8.25,14,64.33333333,-166.1191667
2017,ADFG,4,187,,7,29,0.022579584,0.00658316,25.05456,7,14,64.33333333,-166.5021667
2017,ADFG,5,161,,7,29,0.022579584,0.00658316,25.42032,4.95,9.4,64.16666667,-166.493
2017,ADFG,6,135,,7,29,0.022579584,0.00658316,31.63824,3.5,9.4,64,-166.8625
2017,ADFG,7,134,,7,29,0.022579584,0.00658316,28.16352,3.75,9.9,64,-166.484
2017,ADFG,8,107,,7,29,0.022579584,0.00658316,29.07792,4.2,10,63.83333333,-166.475
2017,ADFG,9,82,,7,29,0.022579584,0.00658316,26.33472,4.55,9.9,63.66666667,-166.4661667
2017,ADFG,10,81,,7,29,0.022579584,0.00658316,25.05456,8.2,10.8,63.66666667,-166.0921667
2017,ADFG,11,80,,7,30,0.022579584,0.00658316,21.21408,7.9,10.4,63.66666667,-165.718
2017,ADFG,12,79,,7,30,0.022579584,0.00658316,16.64208,10.05,10.4,63.66666667,-165.344
2017,ADFG,13,78,,7,30,0.022579584,0.00658316,14.81328,11.1,12,63.66666667,-164.97
2017,ADFG,14,103,,7,30,0.022579584,0.00658316,14.81328,11.1,12.9,63.83333333,-164.97
2017,ADFG,15,104,,7,30,0.022579584,0.00658316,16.64208,9.55,10.9,63.83333333,-165.3461667
2017,ADFG,16,105,,7,30,0.022579584,0.00658316,19.2024,7.3,11.3,63.83333333,-165.7225
2017,ADFG,17,106,,7,30,0.022579584,0.00658316,24.87168,7.45,10.9,63.83333333,-166.0986667
2017,ADFG,18,133,,7,30,0.022579584,0.00658316,21.76272,6.65,11,64,-166.1055
2017,ADFG,19,160,,7,31,0.022579584,0.00658316,21.0312,7.55,9.8,64.16666667,-166.1123333
2017,ADFG,20,159,,8,2,0.022579584,0.00658316,18.47088,10,10.6,64.16666667,-165.7315
2017,ADFG,21,132,,8,2,0.022579584,0.00658316,18.47088,9.75,10.2,64,-165.727
2017,ADFG,22,131,,8,2,0.022579584,0.00658316,16.64208,10.25,10.9,64,-165.3485
2017,ADFG,23,130,,8,2,0.022579584,0.00658316,16.64208,11.6,12.9,64,-164.97
2017,ADFG,24,129,,8,2,0.022579584,0.00658316,17.55648,11.4,13.6,64,-164.5915
2017,ADFG,25,128,,8,2,0.022579584,0.00658316,15.36192,11.95,13.3,64,-164.213
2017,ADFG,26,127,,8,2,0.022579584,0.00658316,16.64208,11.6,13.3,64,-163.8345
2017,ADFG,27,126,,8,2,0.022579584,0.00658316,17.92224,7.65,14.3,64,-163.456
2017,ADFG,28,125,,8,3,0.022579584,0.00658316,17.55648,7.3,14.1,64,-163.0775
2017,ADFG,29,153,,8,3,0.022579584,0.00658316,18.65376,6.5,15.6,64.16666667,-163.447
2017,ADFG,30,154,,8,3,0.022579584,0.00658316,18.288,8.3,15.6,64.16666667,-163.8276667
2017,ADFG,31,155,,8,3,0.022579584,0.00658316,17.92224,10.05,14.5,64.16666667,-164.2085
2017,ADFG,32,156,,8,3,0.022579584,0.00658316,14.08176,11.15,14.2,64.16666667,-164.5891667
2017,ADFG,33,157,,8,3,0.022579584,0.00658316,14.6304,11.75,14.7,64.16666667,-164.97
2017,ADFG,34,158,,8,3,0.022579584,0.00658316,16.4592,10.1,14.6,64.16666667,-165.3508333
2017,ADFG,35,183,,8,5,0.022579584,0.00658316,29.80944,12.3,13.9,64.33333333,-164.97
2017,ADFG,36,182,,8,5,0.022579584,0.00658316,14.08176,12.4,14.5,64.33333333,-164.587
2017,ADFG,37,181,,8,5,0.022579584,0.00658316,12.98448,12.5,16.2,64.33333333,-164.2038333
2017,ADFG,38,203,,8,5,0.022579584,0.00658316,17.92224,11.35,16.2,64.5,-164.1991667
2017,ADFG,39,202,,8,5,0.022579584,0.00658316,14.44752,14.55,17.6,64.5,-163.8138333
2017,ADFG,40,180,,8,5,0.022579584,0.00658316,15.91056,14.6,17.2,64.33333333,-163.8208333
2017,ADFG,41,179,,8,5,0.022579584,0.00658316,18.10512,10.5,17.3,64.33333333,-163.4378333
2017,ADFG,42,152,,8,5,0.022579584,0.00658316,23.04288,5.45,16.6,64.16666667,-163.0661667
2017,ADFG,43,151,,8,6,0.022579584,0.00658316,19.75104,5.45,16.3,64.16666667,-162.6855
2017,ADFG,44,150,,8,6,0.022579584,0.00658316,15.91056,6.1,16.2,64.16666667,-162.3046667
2017,ADFG,45,176,,8,6,0.022579584,0.00658316,17.00784,6.9,16.6,64.33333333,-162.2886667
2017,ADFG,46,175,,8,6,0.022579584,0.00658316,15.5448,7.9,17.3,64.33333333,-161.9055
2017,ADFG,47,149,,8,6,0.022579584,0.00658316,16.82496,4.3,17.4,64.16666667,-161.924
2017,ADFG,48,148,,8,6,0.022579584,0.00658316,15.17904,6.3,17.9,64.16666667,-161.5431667
2017,ADFG,49,121,,8,6,0.022579584,0.00658316,15.5448,6.3,17.7,64,-161.5636667
2017,ADFG,50,94,,8,7,0.022579584,0.00658316,14.6304,8.5,18,63.83333333,-161.5838333
2017,ADFG,51,95,,8,7,0.022579584,0.00658316,15.5448,7.3,17.1,63.83333333,-161.96
2017,ADFG,52,122,,8,7,0.022579584,0.00658316,16.82496,4.3,16.3,64,-161.9421667
2017,ADFG,53,123,,8,7,0.022579584,0.00658316,15.91056,7.8,16.3,64,-162.3206667
2017,ADFG,54,96,,8,7,0.022579584,0.00658316,14.6304,10.8,17.8,63.83333333,-162.3363333
2017,ADFG,55,124,,8,7,0.022579584,0.00658316,16.64208,8.3,17.7,64,-162.699
2017,ADFG,56,98,,8,7,0.022579584,0.00658316,15.17904,12.2,16.7,63.83333333,-163.0888333
2017,ADFG,57,99,,8,7,0.022579584,0.00658316,14.26464,11.95,17.4,63.83333333,-163.465
2017,ADFG,58,100,,8,8,0.022579584,0.00658316,15.36192,13.25,16,63.83333333,-163.8413333
2017,ADFG,59,101,,8,8,0.022579584,0.00658316,15.72768,12.8,16.7,63.83333333,-164.2175
2017,ADFG,60,102,,8,8,0.022579584,0.00658316,15.17904,12.65,16.8,63.83333333,-164.5938333
2017,NOAA,51,,V-24,8,1,0.04471653,0.013037254,58,-1.5,11,,
2017,NOAA,52,,U-24,8,1,0.02457245,0.00716418,65,-1.5,10.6,,
2017,NOAA,53,,T-24,8,1,0.031702688,0.009243025,68,-1.4,11.5,,
2017,NOAA,54,,T-23,8,1,0.053446483,0.015582501,64,-1.4,11.8,,
2017,NOAA,55,,U-23,8,2,0.046812259,0.013648271,61,-1.4,10.5,,
2017,NOAA,56,,V-23,8,2,0.04443725,0.012955829,55,-1.2,10.1,,
2017,NOAA,57,,V-22,8,2,0.042898437,0.012507183,51,-1.1,11.2,,
2017,NOAA,58,,U-22,8,2,0.044195109,0.012885232,55,-1.3,11.2,,
2017,NOAA,59,,T-22,8,2,0.045250031,0.013192798,55,-1.1,11.8,,
2017,NOAA,60,,U-21,8,3,0.045543864,0.013278466,50,-1,9.6,,
2017,NOAA,61,,T-21,8,3,0.044566571,0.012993533,49,-0.7,10.6,,
2017,NOAA,62,,S-21,8,3,0.045047625,0.013133786,53,-0.6,10.5,,
2017,NOAA,63,,R-21,8,3,0.043747047,0.012754598,58,-0.7,11.5,,
2017,NOAA,64,,R-19,8,4,0.043644565,0.012724719,43,4.8,10.5,,
2017,NOAA,65,,S-19,8,4,0.042055751,0.012261495,41,6,10.9,,
2017,NOAA,66,,T-19,8,4,0.043968145,0.01281906,40,4.4,10.9,,
2017,NOAA,67,,R-03,8,16,0.043551961,0.01269772,20,12.7,12.7,,
2017,NOAA,68,,S-03,8,16,0.045420953,0.013242631,20,11.9,12,,
2017,NOAA,69,,T-03,8,17,0.046992216,0.013700738,21,11.8,11.8,,
2017,NOAA,70,,U-03,8,17,0.046840717,0.013656568,22,12.4,12.5,,
2017,NOAA,71,,V-03,8,17,0.045097599,0.013148356,21,11.8,13.4,,
2017,NOAA,72,,W-03,8,17,0.044539475,0.012985633,22,11.2,11.8,,
2017,NOAA,73,,X-03,8,18,0.043528188,0.012690789,26,8.6,11,,
2017,NOAA,74,6,Y-03,8,18,0.043328242,0.012632494,28,5.8,9.1,63,-166.7973333
2017,NOAA,75,4,Y-04,8,18,0.043762852,0.012759206,21,10.1,10.2,63,-166.0665
2017,NOAA,78,79,AA-05,8,19,0.042332266,0.012342114,18,10.8,10.9,63.66666667,-165.344
2017,NOAA,79,77,AA-06,8,19,0.038147036,0.011121896,12,11.4,11.9,63.66666667,-164.596
2017,NOAA,80,75,AA-07,8,19,0.04100016,0.011953734,14,12.7,12.9,63.66666667,-163.8478333
2017,NOAA,81,73,AA-08,8,20,0.042338642,0.012343973,15,13.4,13,63.66666667,-163.0998333
2017,NOAA,82,125,BB-08,8,20,0.03849112,0.011222215,20,11.8,13.2,64,-163.0775
2017,NOAA,83,123,BB-09,8,20,0.039315727,0.011462632,18,8.1,13.2,64,-162.3206667
2017,NOAA,85,69,AA-10,8,20,0.019239659,0.005609387,14,10.6,13.8,63.66666667,-161.6036667
2017,NOAA,86,121,BB-10,8,21,0.043862929,0.012788384,18,7.1,13.5,64,-161.5636667
2017,NOAA,87,174,CC-10,8,21,0.042134011,0.012284312,15,10.1,13.6,64.33333333,-161.5225
2017,NOAA,88,176,CC-09,8,21,0.041377299,0.01206369,19,7.4,14.1,64.33333333,-162.2886667
2017,NOAA,89,178,CC-08,8,21,0.041942049,0.012228345,20,8.4,14,64.33333333,-163.0546667
2017,NOAA,90,180,CC-07,8,22,0.040135022,0.0117015,19,11.1,13.6,64.33333333,-163.8208333
2017,NOAA,91,127,BB-07,8,22,0.036522921,0.01064838,19,12.7,12.8,64,-163.8345
2017,NOAA,92,129,BB-06,8,22,0.0435897,0.012708723,18,11.9,11.9,64,-164.5915
2017,NOAA,93,182,CC-06,8,22,0.038753666,0.011298761,15,12.9,13.6,64.33333333,-164.587
2017,NOAA,94,223,DD-03,8,23,0.044892172,0.013088463,25,3.9,7.8,64.66666667,-166.9088333
2017,NOAA,95,188,CC-03,8,23,0.044103095,0.012858405,30,4.5,11.2,64.33333333,-166.8853333
2017,NOAA,96,186,CC-04,8,23,0.041925408,0.012223493,23,5.2,11.3,64.33333333,-166.1191667
2017,NOAA,97,184,CC-05,8,24,0.041536961,0.01211024,25,8.4,12.4,64.33333333,-165.353
2017,NOAA,98,131,BB-05,8,24,0.036824039,0.010736172,18,8.9,11.8,64,-165.3485
2017,NOAA,99,133,BB-04,8,24,0.045026963,0.013127762,22,6.5,11.6,64,-166.1055
2017,NOAA,100,81,AA-04,8,24,0.0465504,0.013571925,26,5.5,11.1,63.66666667,-166.0921667
2017,NOAA,101,135,BB-03,8,25,0.047820239,0.013942151,33,4.1,10.7,64,-166.8625
2017,NOAA,102,83,AA-03,8,25,0.049249806,0.014358946,29,4.7,11.1,63.66666667,-166.8401667
2017,NOAA,103,41,ZZ-03,8,25,0.047159702,0.013749569,26,6.7,9.8,63.33333333,-166.8185
2017,NOAA,104,,U-02,8,26,0.045454501,0.013252412,24,9.5,10.8,,
2017,NOAA,105,,T-02,8,26,0.044468551,0.012964955,24,10.4,11,,
2017,NOAA,106,,S-02,8,26,0.048004614,0.013995906,23,10.8,10.8,,
2017,NOAA,107,,R-02,8,26,0.046775072,0.013637429,26,11,11,,
