Year,Haul,Spcode,subsample_w_kg,subsample_n,wholesample_w_kg,wholesample_n
2008,82,66611,0.3,76,,
2008,82,68577,0.68,50,,
2008,82,68580,0.26,244,,
2008,82,69010,0.2,3,,
2008,82,71010,0.1,3,,
2008,82,71500,0.12,,,
2008,82,71884,0.73,4,,
2008,82,80200,2.86,4,,
2008,82,80200,2.86,4,,
2008,82,80590,2.8,12,,
2008,82,80595,0.2,8,,
2008,82,81355,0.12,1,,
2008,82,81742,1.86,6,,
2008,82,82510,0.11,1,,
2008,82,83020,0.15,4,,
2008,82,85200,0.09,8,,
2008,82,98000,0.37,5,,
2008,82,98082,0.57,25,,
2008,82,98300,0.48,,,
2008,82,99999,0.1,,,
2008,82,2,7.8,,,
2008,83,10140,0.56,16,,
2008,83,20051,0.01,2,,
2008,83,21315,0.91,32,,
2008,83,21347,0.03,1,,
2008,83,21355,0.01,1,,
2008,83,21375,7.3,13,,
2008,83,21720,,,69.2,15
2008,83,21725,0.13,5,,
2008,83,21740,,,28.6,10
2008,83,40500,0.16,4,,
2008,83,43000,0.62,27,,
2008,83,56300,0,2,,
2008,83,56311,0.01,2,,
2008,83,59111,0,2,,
2008,83,66045,0.02,15,,
2008,83,66170,0,1,,
2008,83,66530,0,1,,
2008,83,66611,0.24,55,,
2008,83,68577,0.65,26,,
2008,83,68580,0.06,46,,
2008,83,69010,0.45,8,,
2008,83,69061,0.12,1,,
2008,83,69086,0.63,16,,
2008,83,69323,,,2.6,1
2008,83,71004,1.08,22,,
2008,83,71010,0.05,1,,
2008,83,71710,0.02,1,,
2008,83,71772,0.04,1,,
2008,83,71882,0.13,2,,
2008,83,71884,0.37,3,,
2008,83,72740,0.48,15,,
2008,83,80590,1.96,13,,
2008,83,80595,0.2,10,,
2008,83,81355,0.35,3,,
2008,83,81742,0.31,1,,
2008,83,82510,0.29,3,,
2008,83,82730,0.06,1,,
2008,83,83020,0.14,2,,
2008,83,85200,0,1,,
2008,83,98000,1.35,18,,
2008,83,98300,0.57,4,,
2008,83,99999,0.17,,,
2008,83,2,4.7,,,
2008,84,10140,0.23,3,,
2008,84,10285,1.13,1,,
2008,84,20051,0.02,3,,
2008,84,21315,0.38,13,,
2008,84,21347,0.01,1,,
2008,84,21355,0.01,2,,
2008,84,21375,23.1,37,,
2008,84,21720,,,45.6,11
2008,84,21725,0.08,3,,
2008,84,21740,,,16.3,6
2008,84,40500,0.01,2,,
2008,84,43000,0.14,2,,
2008,84,50010,0,1,,
2008,84,66045,0.01,5,,
2008,84,66611,0.03,8,,
2008,84,68577,1.39,36,,
2008,84,68580,0.17,8,,
2008,84,69061,0.03,2,,
2008,84,69086,0.08,3,,
2008,84,69120,0.02,1,,
2008,84,71004,0.02,1,,
2008,84,71884,0.25,2,,
2008,84,72740,0.01,1,,
2008,84,74980,0.03,1,,
2008,84,80590,0.58,5,,
2008,84,80595,0.04,4,,
2008,84,81355,0.15,1,,
2008,84,83020,0.18,3,,
2008,84,95000,0.04,2,,
2008,84,98082,0.09,1,,
2008,84,98105,0.02,1,,
2008,84,98300,0.4,4,,
2008,84,99999,0.03,,,
2008,84,2,1.15,,,
2008,85,10140,0.18,4,,
2008,85,10285,1.46,1,,
2008,85,21315,0.06,2,,
2008,85,21375,34.75,62,,
2008,85,21441,0.01,1,,
2008,85,21720,,,43.1,11
2008,85,21740,,,16.65,7
2008,85,40500,0.07,3,,
2008,85,43000,0.03,8,,
2008,85,56311,0.01,1,,
2008,85,59111,0.01,3,,
2008,85,66045,0.01,3,,
2008,85,66170,0.01,2,,
2008,85,66611,0.01,3,,
2008,85,68577,0.27,8,,
2008,85,68580,0.01,1,,
2008,85,69010,0.01,1,,
2008,85,69061,0.03,1,,
2008,85,69086,0.38,7,,
2008,85,69323,,,16.8,3
2008,85,71004,0.34,5,,
2008,85,71500,0.01,1,,
2008,85,71710,0.01,1,,
2008,85,71884,0.76,4,,
2008,85,72740,0.11,3,,
2008,85,80590,1.01,9,,
2008,85,98082,0.05,1,,
2008,85,98300,0.02,1,,
2008,85,99999,0.08,,,
2008,85,2,0.15,,,
2008,86,10140,0.25,4,,
2008,86,10210,2.86,9,,
2008,86,10220,3.05,2,,
2008,86,10285,39.7,39,,
2008,86,21315,0.03,2,,
2008,86,21720,0.248,1,,
2008,86,21720,,,97.2,22
2008,86,21725,0.07,3,,
2008,86,21735,4.56,31,,
2008,86,21740,,,60,18
2008,86,23041,0.02,1,,
2008,86,41201,0.78,11,,
2008,86,43000,0.24,9,,
2008,86,66045,0.02,5,,
2008,86,66611,0.03,8,,
2008,86,68577,0.45,10,,
2008,86,68580,0.12,11,,
2008,86,69061,0.04,1,,
2008,86,69086,0.1,1,,
2008,86,71010,0.06,2,,
2008,86,71882,0.11,1,,
2008,86,74641,0.05,1,,
2008,86,80200,4.78,8,,
2008,86,80540,0.02,3,,
2008,86,80590,1.1,6,,
2008,86,80595,0.07,5,,
2008,86,81742,0.9,3,,
2008,86,82510,0.78,10,,
2008,86,83020,1.14,5,,
2008,86,98082,0.02,1,,
2008,86,98300,0.06,3,,
2008,86,99999,0.3,,,
2008,86,2,2.7,,,
2008,87,10140,0.59,14,,
2008,87,10210,2.69,8,,
2008,87,10220,9.2,6,,
2008,87,10260,2.75,3,,
2008,87,10285,3.95,4,,
2008,87,20041,0.01,1,,
2008,87,21315,0.73,26,,
2008,87,21375,0.03,1,,
2008,87,21720,,,69.45,15
2008,87,21735,0.06,2,,
2008,87,21740,,,9.6,4
2008,87,40500,0.04,2,,
2008,87,41201,0.13,7,,
2008,87,43000,0.66,30,,
2008,87,50010,0.01,3,,
2008,87,65100,0.03,56,,
2008,87,66045,0.01,8,,
2008,87,66530,0.01,1,,
2008,87,66601,0.04,1,,
2008,87,66611,0.14,42,,
2008,87,68577,0.22,25,,
2008,87,68580,0.16,23,,
2008,87,69086,0.86,15,,
2008,87,69323,,,6.1,1
2008,87,71004,0.37,16,,
2008,87,71500,0.06,1,,
2008,87,71511,0.04,3,,
2008,87,71710,0.01,1,,
2008,87,71882,0.74,6,,
2008,87,71884,0.65,6,,
2008,87,72740,0.04,3,,
2008,87,74050,0.02,1,,
2008,87,75285,0.07,1,,
2008,87,80020,2.81,1,,
2008,87,80200,3.7,5,,
2008,87,80595,0.42,23,,
2008,87,81742,0.4,1,,
2008,87,82510,0.12,2,,
2008,87,83020,1.22,12,,
2008,87,85170,0.02,3,,
2008,87,85200,0.01,1,,
2008,87,98000,0.14,6,,
2008,87,98105,0.09,1,,
2008,87,99999,0.85,,,
2008,87,2,1.06,,,
2008,88,10140,0.23,3,,
2008,88,10210,3.9,5,,
2008,88,10220,18,13,,
2008,88,10285,3.75,2,,
2008,88,21110,0.41,3,,
2008,88,21315,0.23,12,,
2008,88,21333,0,1,,
2008,88,21375,1.78,2,,
2008,88,21441,0.01,1,,
2008,88,21720,,,14.65,3
2008,88,21725,0.14,2,,
2008,88,21740,,,11.85,4
2008,88,24189,0.01,1,,
2008,88,40500,0.12,1,,
2008,88,41201,1.1,5,,
2008,88,43000,0.42,25,,
2008,88,50010,0.03,8,,
2008,88,56300,0,1,,
2008,88,65203,0.2,2,,
2008,88,66045,0.17,36,,
2008,88,66530,0,3,,
2008,88,66601,0,1,,
2008,88,66611,0.21,34,,
2008,88,68577,0.19,11,,
2008,88,68580,0.07,6,,
2008,88,69086,0.36,4,,
2008,88,69323,,,9.1,1
2008,88,71250,0,1,,
2008,88,71511,0.03,3,,
2008,88,71882,0.5,2,,
2008,88,75285,0,1,,
2008,88,80200,2.3,6,,
2008,88,80595,0.51,45,,
2008,88,80590,1.14,5,,
2008,88,81095,0.11,2,,
2008,88,81355,0.18,1,,
2008,88,81742,1.37,4,,
2008,88,82510,0.62,8,,
2008,88,83020,2,17,,
2008,88,85170,0.11,1,,
2008,88,85200,0.12,2,,
2008,88,85210,0.64,4,,
2008,88,98000,0.25,2,,
2008,88,98105,0.48,6,,
2008,88,98300,0.76,5,,
2008,88,99999,0.18,,,
2008,88,2,4.3,,,
2011,1,69322,,,1.75,18
2011,1,81742,24.35,316,,
2011,1,68577,0.59,14,,
2011,1,68580,0.77,59,,
2011,1,10220,0.68,2,,
2011,1,10285,0.38,2,,
2011,1,21110,0.12,1,,
2011,1,80595,1.15,80,,
2011,1,80020,4.17,18,,
2011,1,80590,0.14,1,,
2011,1,80200,0.62,10,,
2011,1,71001,0.82,157,,
2011,1,21725,0.01,1,,
2011,1,21735,0.33,3,,
2011,1,83020,0.003,1,,
2011,1,66580,0.03,6,,
2011,1,43000,0.05,2,,
2011,1,85000,0.005,1,,
2011,1,99999,0.14,,,
2011,2,69322,,,1.3,2
2011,2,81742,24.4,261,,
2011,2,68580,0.218,10,,
2011,2,40500,1.88,16,,
2011,2,80020,3.48,10,,
2011,2,98000,0.54,10,,
2011,2,68577,0.11,6,,
2011,2,21110,0.35,6,,
2011,2,66580,0.18,27,,
2011,2,21735,0.66,6,,
2011,2,80590,0.24,2,,
2011,2,41201,0.2,12,,
2011,2,10285,1.68,4,,
2011,2,10210,0.35,6,,
2011,2,10140,0.08,3,,
2011,2,80200,2.71,29,,
2011,2,23801,0.04,5,,
2011,2,21375,0.018,1,,
2011,2,80595,1.31,79,,
2011,2,71001,0.05,9,,
2011,2,83020,0.005,2,,
2011,2,83000,0.019,8,,
2011,2,69010,0.19,2,,
2011,2,69061,0.05,3,,
2011,2,81095,0.04,1,,
2011,2,43000,0.05,2,,
2011,2,99999,0.36,,,
2011,3,81742,6.7,50,,
2011,3,10220,1.42,1,,
2011,3,82510,0.302,16,,
2011,3,83020,0.514,5,,
2011,3,68580,3.25,129,,
2011,3,71882,0.13,1,,
2011,3,10285,3.48,5,,
2011,3,80595,0.59,40,,
2011,3,21735,0.25,2,,
2011,3,98000,3.92,71,,
2011,3,68577,0.73,14,,
2011,3,80590,2.84,27,,
2011,3,10210,0.43,1,,
2011,3,80200,2.33,10,,
2011,3,43000,0.17,11,,
2011,3,71001,0.09,7,,
2011,3,95000,0.02,1,,
2011,3,41201,0.03,1,,
2011,3,83000,0.03,9,,
2011,3,80020,0.54,1,,
2011,3,81095,0.11,3,,
2011,3,69086,2.04,30,,
2011,3,69061,0.04,1,,
2011,3,69120,0.39,8,,
2011,3,66580,0.015,4,,
2011,3,56300,0.007,2,,
2011,3,23041,0.008,1,,
2011,3,74562,0.083,14,,
2011,3,21725,0.037,2,,
2011,3,21375,0.036,1,,
2011,3,23801,0.025,2,,
2011,3,10140,0.02,1,,
2011,3,99999,2.5,,,
2011,4,81742,17,65,,
2011,4,83000,0.003,1,,
2011,4,80020,1.84,4,,
2011,4,68577,0.79,15,,
2011,4,80590,1.55,11,,
2011,4,83020,1.74,11,,
2011,4,21110,0.34,3,,
2011,4,21375,0.81,1,,
2011,4,21735,0.27,2,,
2011,4,80200,3.09,17,,
2011,4,68580,0.92,34,,
2011,4,10210,0.06,2,,
2011,4,80595,1,43,,
2011,4,69120,0.43,8,,
2011,4,69086,0.09,2,,
2011,4,69061,0.04,2,,
2011,4,41201,0.07,2,,
2011,4,98082,0.18,4,,
2011,4,98000,0.11,3,,
2011,4,66580,0.05,8,,
2011,4,71001,0.05,3,,
2011,4,43000,0.11,1,,
2011,4,50000,0.07,1,,
2011,4,74562,0.012,1,,
2011,4,99999,0.54,,,
2011,5,81742,14.35,118,,
2011,5,80200,8.15,36,,
2011,5,10285,2.77,13,,
2011,5,68580,0.73,35,,
2011,5,80020,3.08,5,,
2011,5,23801,0.004,1,,
2011,5,80595,0.22,20,,
2011,5,80590,0.48,5,,
2011,5,10210,1.04,23,,
2011,5,68577,0.256,10,,
2011,5,41201,0.325,22,,
2011,5,10220,8.98,4,,
2011,5,21375,5.58,2,,
2011,5,66580,0.108,17,,
2011,5,66203,0.008,2,,
2011,5,98082,0.384,27,,
2011,5,21110,0.035,1,,
2011,5,21735,0.227,2,,
2011,5,75285,0.008,1,,
2011,5,74000,0.024,1,,
2011,5,40500,0.159,1,,
2011,5,83020,0.844,9,,
2011,5,10211,0.022,1,,
2011,5,10140,0.056,2,,
2011,5,69086,0.09,2,,
2011,5,98000,1.01,9,,
2011,5,99999,0.155,,,
2011,5,83000,0.005,1,,
2011,6,69322,,,10.15,9
2011,6,81742,28.2,247,,
2011,6,10285,1.275,8,,
2011,6,21735,1.16,12,,
2011,6,21110,0.358,11,,
2011,6,23055,0.021,1,,
2011,6,23801,0.14,3,,
2011,6,80020,3.21,5,,
2011,6,66580,0.111,17,,
2011,6,80200,1.445,15,,
2011,6,83020,0.92,8,,
2011,6,80595,0.487,35,,
2011,6,10220,1.575,2,,
2011,6,10140,0.017,1,,
2011,6,21375,2.134,4,,
2011,6,10210,0.26,6,,
2011,6,98000,0.926,12,,
2011,6,69120,0.022,2,,
2011,6,71525,0.002,1,,
2011,6,66530,0.008,2,,
2011,6,68580,0.108,4,,
2011,6,99999,0.102,,,
2011,7,69322,,,8.75,9
2011,7,10120,,,3.82,1
2011,7,81742,26.4,242,,
2011,7,80200,1.36,13,,
2011,7,80020,1.122,3,,
2011,7,10210,0.373,7,,
2011,7,80595,0.648,49,,
2011,7,10285,1.31,10,,
2011,7,66580,0.168,28,,
2011,7,66530,0.003,1,,
2011,7,21735,2.766,30,,
2011,7,21110,0.188,6,,
2011,7,69086,0.074,1,,
2011,7,21375,0.815,3,,
2011,7,83020,0.43,4,,
2011,7,23801,0.018,1,,
2011,7,23041,0.016,1,,
2011,7,68580,0.048,3,,
2011,7,68577,0.038,1,,
2011,7,59111,0.003,1,,
2011,7,56300,0.002,2,,
2011,7,98082,0.043,4,,
2011,7,98000,0.143,6,,
2011,7,41201,0.016,1,,
2011,8,69322,,,3.2,3
2011,8,10120,,,13.5,2
2011,8,81742,14.7,150,,
2011,8,21735,1.96,29,,
2011,8,69120,0.59,12,,
2011,8,69086,0.06,1,,
2011,8,98082,1.308,105,,
2011,8,98000,0.525,5,,
2011,8,66580,0.025,5,,
2011,8,21375,2.36,2,,
2011,8,41201,0.011,4,,
2011,8,80595,0.174,21,,
2011,8,10220,17.48,12,,
2011,8,10285,0.818,4,,
2011,8,80200,9.18,37,,
2011,8,10210,0.666,10,,
2011,8,23801,0.066,8,,
2011,8,21110,0.026,1,,
2011,8,43000,0.038,2,,
2011,8,83020,0.218,2,,
2011,8,21725,0.025,1,,
2011,8,75285,0.005,1,,
2011,8,74311,0.004,3,,
2011,8,68577,0.014,2,,
2011,8,82510,0.122,2,,
2011,8,80020,0.604,2,,
2011,8,99999,0.616,,,
2011,9,69322,,,3.5,3
2011,9,21720,,,7.2,1
2011,9,81742,26.4,126,,
2011,9,21110,6.68,129,,
2011,9,68580,1.818,82,,
2011,9,21735,0.262,14,,
2011,9,83020,0.649,6,,
2011,9,40500,0.572,1,,
2011,9,68577,0.466,15,,
2011,9,80200,1.753,8,,
2011,9,21375,1.544,1,,
2011,9,82510,0.397,5,,
2011,9,10210,0.214,6,,
2011,9,10140,0.006,1,,
2011,9,10285,1.346,3,,
2011,9,98082,1.472,100,,
2011,9,80595,5.428,231,,
2011,9,80590,0.088,1,,
2011,9,98000,2.937,31,,
2011,9,41201,0.056,2,,
2011,9,66580,0.48,84,,
2011,9,83000,0.104,53,,
2011,9,23801,0.025,4,,
2011,9,21725,0.018,1,,
2011,9,21740,0.007,1,,
2011,9,21313,0.006,1,,
2011,9,69120,1.416,33,,
2011,9,69061,0.086,6,,
2011,9,69086,0.274,5,,
2011,9,43000,0.01,1,,
2011,9,74311,0.08,5,,
2011,9,56300,0.003,2,,
2011,9,71001,0.005,1,,
2011,9,74562,0.013,2,,
2011,9,50000,0.001,1,,
2011,9,99999,3.212,,,
2011,10,81742,6.5,32,,
2011,10,10220,1.14,2,,
2011,10,82510,0.938,10,,
2011,10,81095,0.051,2,,
2011,10,68580,1.016,64,,
2011,10,68577,3.334,73,,
2011,10,83020,1.335,10,,
2011,10,66580,0.12,22,,
2011,10,80590,0.458,4,,
2011,10,80595,1.866,96,,
2011,10,80200,2.62,7,,
2011,10,41201,0.038,3,,
2011,10,21735,0.873,8,,
2011,10,40500,0.584,1,,
2011,10,83000,0.045,17,,
2011,10,10285,0.688,2,,
2011,10,43000,0.076,3,,
2011,10,23801,0.354,26,,
2011,10,69086,1.718,27,,
2011,10,98082,7.03,267,,
2011,10,71004,0.79,10,,
2011,10,10210,0.3,5,,
2011,10,98000,2.555,32,,
2011,10,10140,0.03,3,,
2011,10,69061,0.04,2,,
2011,10,69120,1.15,26,,
2011,10,71511,0.126,26,,
2011,10,21375,0.047,1,,
2011,10,20061,0.023,1,,
2011,10,74562,1.248,128,,
2011,10,71882,0.221,2,,
2011,10,71800,0.069,2,,
2011,10,21740,0.003,1,,
2011,10,75285,0.082,2,,
2011,10,81095,0.024,1,,
2011,10,74311,0.028,5,,
2011,10,71500,0.003,1,,
2011,10,99999,4.542,,,
2011,11,10120,,,34.26,2
2011,11,81742,14,53,,
2011,11,10285,11.25,18,,
2011,11,80200,4.61,8,,
2011,11,21375,1.756,2,,
2011,11,21735,1.389,13,,
2011,11,43000,0.034,1,,
2011,11,41201,0.045,4,,
2011,11,10210,0.67,9,,
2011,11,68580,0.518,25,,
2011,11,68577,2.292,56,,
2011,11,80595,1.695,112,,
2011,11,21110,0.754,8,,
2011,11,40500,3.794,7,,
2011,11,10140,0.043,3,,
2011,11,69086,2.754,38,,
2011,11,83020,0.926,9,,
2011,11,83000,0.039,10,,
2011,11,66580,0.143,34,,
2011,11,69120,0.945,11,,
2011,11,69061,0.087,3,,
2011,11,56300,0.002,1,,
2011,11,71004,0.632,17,,
2011,11,71001,0.008,1,,
2011,11,98082,2.863,81,,
2011,11,10220,1.918,2,,
2011,11,82510,0.486,5,,
2011,11,74562,0.235,45,,
2011,11,54030,0.005,1,,
2011,11,71884,1.043,8,,
2011,11,71882,0.08,1,,
2011,11,98105,0.087,2,,
2011,11,98300,4.352,24,,
2011,11,71751,0.04,1,,
2011,11,23041,0.013,1,,
2011,11,95000,0.006,3,,
2011,11,99999,4.22,,,
2011,12,10120,,,9.09,2
2011,12,81742,24,118,,
2011,12,10285,0.23,2,,
2011,12,80200,0.71,2,,
2011,12,21375,2.642,2,,
2011,12,23801,0.082,4,,
2011,12,21735,0.843,9,,
2011,12,43000,0.198,13,,
2011,12,41201,0.06,4,,
2011,12,10210,0.162,2,,
2011,12,21110,4.904,111,,
2011,12,80590,0.322,2,,
2011,12,82510,0.887,9,,
2011,12,83020,3.026,24,,
2011,12,10220,0.682,1,,
2011,12,10140,0.022,1,,
2011,12,68580,1.719,96,,
2011,12,68577,0.93,36,,
2011,12,80595,2.08,187,,
2011,12,66580,0.112,18,,
2011,12,69061,0.11,11,,
2011,12,66530,0.006,1,,
2011,12,69086,0.663,15,,
2011,12,85170,0.024,3,,
2011,12,69120,0.745,25,,
2011,12,95000,0.035,1,,
2011,12,40500,0.118,1,,
2011,12,98300,0.474,2,,
2011,12,98082,1.738,52,,
2011,12,74562,0.25,31,,
2011,12,74311,0.012,7,,
2011,12,54030,0.001,2,,
2011,12,56300,0.002,2,,
2011,12,99999,2.046,,,
2011,13,69322,,,2.4,2
2011,13,10120,,,16.08,2
2011,13,81742,19.35,160,,
2011,13,10285,5.438,13,,
2011,13,80200,1.972,6,,
2011,13,66548,0.01,2,,
2011,13,21375,8.75,9,,
2011,13,23801,0.052,4,,
2011,13,21735,2.332,29,,
2011,13,43000,1.204,34,,
2011,13,41201,0.308,25,,
2011,13,10210,0.514,8,,
2011,13,80020,1.4,1,,
2011,13,82510,0.4,4,,
2011,13,68580,0.054,3,,
2011,13,10220,6.6,3,,
2011,13,69120,1.8,26,,
2011,13,98082,1.018,66,,
2011,13,69086,0.474,8,,
2011,13,98000,1.454,9,,
2011,13,83020,0.542,7,,
2011,13,80595,0.352,31,,
2011,13,74311,0.016,2,,
2011,13,71511,0.006,2,,
2011,13,66530,0.003,1,,
2011,13,66580,0.042,5,,
2011,13,23055,0.065,1,,
2011,13,21932,0.016,1,,
2011,13,99999,3.18,,,
2011,14,69322,,,3.75,3
2011,14,81742,25.3,216,,
2011,14,80200,0.708,3,,
2011,14,66548,0.064,17,,
2011,14,23801,0.066,3,,
2011,14,21735,2.398,35,,
2011,14,43000,0.186,12,,
2011,14,41201,0.15,10,,
2011,14,10210,0.438,11,,
2011,14,21313,0.044,2,,
2011,14,21110,0.116,2,,
2011,14,80595,0.056,4,,
2011,14,66530,0.01,2,,
2011,14,66580,0.008,2,,
2011,14,23055,0.124,3,,
2011,14,83020,0.302,3,,
2011,14,10220,7,6,,
2011,14,68580,0.472,27,,
2011,14,69120,2.012,48,,
2011,14,69090,0.216,5,,
2011,14,98082,0.606,42,,
2011,14,71250,0.002,3,,
2011,14,98000,0.002,1,,
2011,14,56300,0.022,3,,
2011,14,74311,0.007,2,,
2011,14,74656,0.01,2,,
2011,14,99999,2.502,,,
2011,15,81742,0,,77.65,908
2011,15,10285,0,,0.206,3
2011,15,80200,0,,7.65,38
2011,15,66548,0,,0.356,121
2011,15,21375,0,,0.34,5
2011,15,23801,0,,0.094,8
2011,15,21735,0,,4.942,139
2011,15,43000,0,,0.104,4
2011,15,41201,0,,0.016,1
2011,15,10210,0,,0.826,31
2011,15,21110,0,,0.86,19
2011,15,23055,0,,1.082,30
2011,15,68580,0,,0.197,6
2011,15,69090,0,,0.47,6
2011,15,69086,0,,0.003,1
2011,15,69120,0,,0.076,3
2011,15,68781,0,,0.492,2
2011,15,62020,0,,0.012,2
2011,15,20061,0,,0.024,1
2011,15,74656,0,,0.026,1
2011,15,75284,0,,0.116,1
2011,15,75240,0,,0.066,2
2011,15,74414,0,,0.005,1
2011,15,21313,0,,0.006,1
2011,15,21740,0,,0.038,2
2011,15,98082,0,,0.032,1
2011,15,10220,0,,1.346,5
2011,15,56300,0,,0.005,2
2011,15,66530,0,,0.002,1
2011,15,66580,0,,0.04,10
2011,15,95000,0,,0.01,1
2011,15,80020,0,,0.84,2
2011,15,99999,0,,4.09,
2011,16,69322,,,1.3,1
2011,16,81742,28.5,425,,
2011,16,10285,0.24,4,,
2011,16,80200,13.6,37,,
2011,16,66548,0.064,14,,
2011,16,21375,0.22,1,,
2011,16,23801,0.176,12,,
2011,16,21735,3.802,90,,
2011,16,43000,0.674,54,,
2011,16,10210,1.288,30,,
2011,16,80020,0.7,1,,
2011,16,68577,0.192,7,,
2011,16,21932,0.05,1,,
2011,16,62020,0.003,2,,
2011,16,69120,1.298,31,,
2011,16,69090,0.35,4,,
2011,16,23809,0.062,1,,
2011,16,23055,0.24,6,,
2011,16,68580,0.52,17,,
2011,16,69061,0.068,1,,
2011,16,68781,0.18,2,,
2011,16,82510,0.006,1,,
2011,16,98082,0.118,6,,
2011,16,71884,0.026,1,,
2011,16,71001,0.042,3,,
2011,16,21110,0.038,1,,
2011,16,21388,0.062,1,,
2011,16,95030,0.028,1,,
2011,16,66530,0.006,3,,
2011,16,66580,0.022,3,,
2011,16,74980,0.02,2,,
2011,16,75284,0.1,4,,
2011,16,56300,0.036,3,,
2011,16,99999,2.62,,,
2011,17,69322,,,6.95,6
2011,17,10120,,,1.34,1
2011,17,81742,21.05,220,,
2011,17,10285,0.5,3,,
2011,17,80200,2.714,9,,
2011,17,66548,0.004,1,,
2011,17,21375,2.326,4,,
2011,17,23801,0.066,5,,
2011,17,21735,1.722,31,,
2011,17,43000,0.19,6,,
2011,17,41201,0.043,1,,
2011,17,10210,0.512,5,,
2011,17,68580,0.134,4,,
2011,17,21110,0.093,1,,
2011,17,21725,0.046,1,,
2011,17,75284,0.107,1,,
2011,17,10220,11.45,10,,
2011,17,21313,0.048,1,,
2011,17,71882,0.143,1,,
2011,17,71884,0.203,1,,
2011,17,98082,0.042,1,,
2011,17,83020,0.068,1,,
2011,17,69061,0.051,1,,
2011,17,69120,0.282,3,,
2011,17,74311,0.036,8,,
2011,17,66580,0.012,1,,
2011,17,68577,0.049,2,,
2011,17,71004,0.106,2,,
2011,17,99999,0.104,,,
2011,18,69322,,,8.7,8
2011,18,10120,,,5.49,2
2011,18,81742,21.05,232,,
2011,18,10285,0.112,1,,
2011,18,80200,3.58,10,,
2011,18,66548,0.017,2,,
2011,18,21375,3.328,3,,
2011,18,23801,0.033,4,,
2011,18,21735,3.57,48,,
2011,18,43000,0.19,11,,
2011,18,10210,1.87,18,,
2011,18,69120,0.24,6,,
2011,18,80020,0.618,1,,
2011,18,98082,0.47,38,,
2011,18,10220,6.3,5,,
2011,18,68580,0.175,7,,
2011,18,23055,0.37,11,,
2011,18,69090,0.076,1,,
2011,18,56300,0.003,1,,
2011,18,71001,0.06,2,,
2011,18,71884,0.484,3,,
2011,18,68577,0.048,2,,
2011,18,21740,0.023,1,,
2011,18,21725,0.035,1,,
2011,18,10211,0.029,1,,
2011,18,75284,0.032,1,,
2011,18,74311,0.042,6,,
2011,18,21313,0.048,1,,
2011,18,66580,0.032,3,,
2011,18,99999,0.565,,,
2011,19,69322,0,,1.57,2
2011,19,10120,0,,2.16,1
2011,19,81742,0,,35.55,595
2011,19,10285,0,,0.73,5
2011,19,23055,0,,0.687,17
2011,19,21110,0,,0.073,1
2011,19,80020,0,,1.555,4
2011,19,10220,0,,3.272,3
2011,19,23801,0,,0.139,10
2011,19,21388,0,,0.11,2
2011,19,21313,0,,0.067,2
2011,19,21375,0,,6.15,8
2011,19,21735,0,,13.7,245
2011,19,80200,0,,6.3,41
2011,19,21725,0,,0.07,3
2011,19,21740,0,,0.022,1
2011,19,68580,0,,0.112,6
2011,19,68781,0,,0.194,1
2011,19,68577,0,,0.25,8
2011,19,98082,0,,0.277,15
2011,19,43000,0,,0.061,2
2011,19,71511,0,,0.007,2
2011,19,95000,0,,0.002,1
2011,19,69090,0,,0.042,1
2011,19,69120,0,,0.073,2
2011,19,75284,0,,0.022,1
2011,19,74562,0,,0.06,7
2011,19,74311,0,,0.013,7
2011,19,66580,0,,0.045,17
2011,19,10210,0,,5.558,110
2011,19,66530,0,,0.006,3
2011,19,66548,0,,0.014,9
2011,19,66045,0,,0.003,2
2011,19,98300,0,,0.516,2
2011,19,71010,0,,0.002,1
2011,19,99999,0,,0.214,
2011,20,69322,,,3.1,3
2011,20,10120,,,2.69,1
2011,20,81742,25,317,,
2011,20,10220,1.233,3,,
2011,20,80200,6.45,27,,
2011,20,80020,0.348,1,,
2011,20,68577,0.056,2,,
2011,20,21735,3.672,59,,
2011,20,54030,0.002,1,,
2011,20,56300,0.002,1,,
2011,20,43000,0.72,9,,
2011,20,23055,0.344,11,,
2011,20,10210,3.334,54,,
2011,20,68580,0.006,1,,
2011,20,21110,0.032,2,,
2011,20,68781,0.5,2,,
2011,20,23801,0.14,10,,
2011,20,40500,0.246,2,,
2011,20,21932,0.072,1,,
2011,20,21375,0.088,1,,
2011,20,75240,0.014,1,,
2011,20,74980,0.02,1,,
2011,20,66548,0.012,4,,
2011,20,66580,0.008,3,,
2011,20,66530,0.003,1,,
2011,20,95000,0.02,1,,
2011,20,99999,0.875,,,
2011,21,69322,0,,0.23,1
2011,21,81742,0,,36.95,515
2011,21,10285,0,,0.083,1
2011,21,80200,0,,5.364,23
2011,21,66548,0,,0.045,13
2011,21,23801,0,,0.232,11
2011,21,21735,0,,2.716,41
2011,21,43000,0,,5.676,85
2011,21,41201,0,,0.095,5
2011,21,10210,0,,6.55,118
2011,21,23055,0,,0.2,3
2011,21,68781,0,,0.725,4
2011,21,98082,0,,0.011,1
2011,21,65203,0,,0.101,1
2011,21,21110,0,,0.482,13
2011,21,24185,0,,0.105,2
2011,21,23809,0,,0.057,1
2011,21,68580,0,,0.606,17
2011,21,80020,0,,2.571,8
2011,21,10220,0,,7.2,10
2011,21,69120,0,,0.895,12
2011,21,69090,0,,0.147,2
2011,21,69061,0,,0.095,3
