# NMFS_1976_1991_Catch.csv,,,,
# Derived from NOAA Kodiak ,,,,
"# Expaned whole weight and count by year, Haul, and Species code ",,,,
#,,,,
#,,,,
#,,,,
Year,Haul,Spcode,Total_n,Weight_kg
1979,3,71884,3,0.907
1979,3,72305,2,0.045
1979,3,80020,2,1.996
1979,3,80200,12,3.901
1979,3,80540,21,0.227
1979,3,80590,,10.342
1979,3,80594,152,3.447
1979,3,81095,62,1.588
1979,3,81355,20,1.633
1979,3,81742,5,1.451
1979,3,82500,39,3.992
1979,3,82730,3,0.136
1979,3,83020,200,15.422
1979,3,85000,1,0.091
1979,3,85210,148,4.808
1979,3,95010,,0.454
1979,3,98310,3,0.136
1979,3,99990,,68.175
1979,4,10210,3,0.091
1979,4,10220,13,11.657
1979,4,20040,7,0.136
1979,4,21110,4,0.136
1979,4,21313,88,5.534
1979,4,21368,17,3.901
1979,4,21371,7,4.717
1979,4,21388,1,0.045
1979,4,21725,33,1.134
1979,4,21735,50,5.625
1979,4,23055,145,7.711
1979,4,24100,4,0.68
1979,4,66580,,0.454
1979,4,69061,,0.227
1979,4,69086,,0.454
1979,4,69322,1,1.361
1979,4,69323,1,0.907
1979,4,71001,,0.091
1979,4,71500,30,3.266
1979,4,75286,,0.454
1979,4,80020,16,15.195
1979,4,80200,68,21.772
1979,4,80590,12,2.359
1979,4,81742,207,39.508
1979,4,83020,,13.29
1979,4,85210,,0.091
1979,4,98000,2,0.454
1979,5,20040,2,0.091
1979,5,21110,2,0.091
1979,5,21313,,0.499
1979,5,21335,1,0.045
1979,5,21368,,23.587
1979,5,21388,2,0.136
1979,5,21725,15,1.043
1979,5,21735,3,0.68
1979,5,21740,3,0.045
1979,5,22200,3,0.091
1979,5,23041,45,1.588
1979,5,24100,9,2.359
1979,5,24189,1,0.454
1979,5,66602,33,1.134
1979,5,68577,,4.264
1979,5,68580,421,5.262
1979,5,69322,2,0.68
1979,5,69323,4,1.769
1979,5,71753,10,1.814
1979,5,71882,1,0.181
1979,5,72305,1,0.045
1979,5,80020,,6.713
1979,5,80200,,27.805
1979,5,80590,,7.756
1979,5,81742,,19.731
1979,5,83020,,71.033
1979,5,99990,,29.438
1979,6,10140,2,0.091
1979,6,21110,2,0.181
1979,6,21313,51,1.451
1979,6,21335,1,0.045
1979,6,21342,1,0.045
1979,6,21368,4,0.454
1979,6,21725,39,1.814
1979,6,21740,2,0.045
1979,6,23041,408,8.8
1979,6,23807,1,0.045
1979,6,24100,1,0.499
1979,6,66580,,0.136
1979,6,68577,,2.313
1979,6,68580,259,5.398
1979,6,71726,1,0.045
1979,6,71772,1,0.045
1979,6,71882,4,0.68
1979,6,71884,2,0.454
1979,6,71891,1,0.045
1979,6,80020,,6.985
1979,6,80200,,3.357
1979,6,80590,,4.128
1979,6,81742,,3.719
1979,6,83020,,11.521
1979,6,99990,,29.121
1979,7,10115,1,0.045
1979,7,10140,1,0.045
1979,7,20000,1,0.045
1979,7,21300,1,0.045
1979,7,21313,173,3.629
1979,7,21350,2,0.045
1979,7,21725,26,0.68
1979,7,21740,10,0.091
1979,7,22200,5,0.045
1979,7,23041,37,0.726
1979,7,23807,4,0.045
1979,7,41500,,3.175
1979,7,68000,,0.68
1979,7,68580,1397,14.969
1979,7,69323,1,0.454
1979,7,71530,1,0.045
1979,7,71580,1,0.045
1979,7,71726,1,0.045
1979,7,71753,1,0.136
1979,7,71772,3,0.091
1979,7,71835,1,0.045
1979,7,71882,7,0.907
1979,7,71884,15,1.361
1979,7,72752,3,0.091
1979,7,72755,8,0.136
1979,7,99990,,34.246
1979,8,10115,2,0.045
1979,8,10140,1,0.091
1979,8,21300,1,0.045
1979,8,21313,44,0.181
1979,8,21375,3,1.134
1979,8,21725,48,1.361
1979,8,21740,8,0.091
1979,8,22200,2,0.045
1979,8,23041,8,0.136
1979,8,23807,1,0.045
1979,8,66611,62,0.59
1979,8,68577,34,0.862
1979,8,68580,502,9.299
1979,8,69010,,4.99
1979,8,69323,2,0.907
1979,8,71530,6,0.045
1979,8,71580,1,0.045
1979,8,71710,2,0.045
1979,8,71835,4,0.045
1979,8,71882,7,0.227
1979,8,71884,47,3.629
1979,8,72743,1,0.045
1979,8,72752,8,0.091
1979,8,72756,2,0.045
1979,8,75285,1,0.045
1979,8,80595,80,7.257
1979,8,83020,13,1.588
1979,8,99990,,8.618
1979,9,21300,1,0.045
1979,9,21313,52,0.907
1979,9,21375,2,1.134
1979,9,21725,66,1.089
1979,9,21740,78,0.635
1979,9,22200,6,0.045
1979,9,23041,13,0.272
1979,9,23807,2,0.045
1979,9,56300,1,0.045
1979,9,66611,58,0.907
1979,9,68577,153,3.674
1979,9,68580,396,8.391
1979,9,69010,,4.309
1979,9,71010,1,0.045
1979,9,71530,3,0.091
1979,9,71580,1,0.045
1979,9,71835,5,0.091
1979,9,71882,3,0.363
1979,9,71884,74,5.897
1979,9,72740,3,0.045
1979,9,72743,3,0.045
1979,9,72752,17,0.227
1979,9,72755,21,0.272
1979,9,80590,154,10.206
1979,9,83020,25,1.996
1979,9,98105,1,0.091
1979,9,99990,,7.031
1979,10,21313,12,0.272
1979,10,21375,1,0.544
1979,10,21725,12,0.454
1979,10,21740,13,0.091
1979,10,22200,1,0.045
1979,10,23041,11,0.227
1979,10,23055,1,0.045
1979,10,24189,1,0.091
1979,10,43000,1,0.045
1979,10,60100,,0.045
1979,10,66045,1,0.045
1979,10,66150,,1.225
1979,10,66611,101,0.59
1979,10,68577,33,0.816
1979,10,68580,104,1.814
1979,10,69010,63,1.406
1979,10,69323,1,0.318
1979,10,71530,1,0.045
1979,10,71580,1,0.045
1979,10,71710,6,0.091
1979,10,71726,2,0.045
1979,10,71835,1,0.045
1979,10,71884,7,0.227
1979,10,72752,1,0.045
1979,10,72755,3,0.091
1979,10,75285,3,0.136
1979,10,80000,17,0.181
1979,10,80590,14,0.771
1979,10,83020,29,1.588
1979,11,20000,8,0.045
1979,11,21300,8,0.045
1979,11,21313,9,0.907
1979,11,21346,1,0.091
1979,11,21375,6,1.361
1979,11,21720,1,0.136
1979,11,21725,17,0.363
1979,11,21740,51,0.454
1979,11,22200,1,0.045
1979,11,23041,43,0.726
1979,11,66045,,0.045
1979,11,66170,,3.039
1979,11,66500,,1.361
1979,11,68577,216,4.491
1979,11,68580,126,1.814
1979,11,69010,121,3.402
1979,11,71530,2,0.045
1979,11,71710,3,0.045
1979,11,71726,2,0.045
1979,11,71772,3,0.091
1979,11,71835,3,0.045
1979,11,71882,1,0.091
1979,11,71884,5,0.454
1979,11,72743,2,0.045
1979,11,72752,2,0.045
1979,11,72755,3,0.091
1979,11,74983,1,0.045
1979,11,80000,13,0.635
1979,11,80200,1,1.089
1979,11,80540,3,0.045
1979,11,80590,23,1.678
1979,11,81355,1,0.045
1979,11,83020,13,1.451
1979,12,20000,1,0.091
1979,12,21313,10,0.181
1979,12,21375,8,4.536
1979,12,21725,5,0.136
1979,12,21735,2,0.272
1979,12,23041,5,0.045
1979,12,66170,10,0.045
1979,12,66611,13,0.045
1979,12,68577,11,0.454
1979,12,68580,22,0.272
1979,12,69010,37,0.953
1979,12,71726,1,0.045
1979,12,71835,2,0.045
1979,12,71884,3,0.68
1979,12,72752,1,0.045
1979,12,80000,9,0.68
1979,12,80590,13,1.043
1979,12,82510,1,0.045
1979,12,83020,3,1.134
1979,13,20051,1,0.045
1979,13,21313,42,2.041
1979,13,21368,48,8.754
1979,13,21725,8,0.454
1979,13,21735,365,43.908
1979,13,23041,3,0.091
1979,13,23807,1,0.045
1979,13,24100,5,1.179
1979,13,66580,,0.227
1979,13,68577,26,1.451
1979,13,68580,470,4.536
1979,13,69010,,5.897
1979,13,69323,1,0.227
1979,13,71500,24,5.307
1979,13,80200,4,1.134
1979,13,80590,55,7.711
1979,13,81742,6,5.715
1979,13,83020,369,35.834
1979,13,98310,,10.206
1979,13,99990,,8.8
1979,14,20040,2,0.091
1979,14,21313,30,1.406
1979,14,21355,3,0.045
1979,14,21368,14,4.082
1979,14,21725,24,0.363
1979,14,21735,52,7.62
1979,14,22200,1,0.045
1979,14,23041,14,0.227
1979,14,23807,6,0.091
1979,14,24100,4,0.68
1979,14,24189,4,0.907
1979,14,66000,,2.812
1979,14,68577,,5.806
1979,14,68580,532,6.577
1979,14,69010,,3.175
1979,14,69323,1,0.59
1979,14,71500,,3.357
1979,14,80200,15,5.534
1979,14,80540,5,0.045
1979,14,80590,93,10.478
1979,14,80594,6,0.227
1979,14,81095,3,0.091
1979,14,81741,3,0.136
1979,14,81742,54,20.003
1979,14,83020,87,18.915
1979,15,10140,,2.585
1979,15,21110,1,0.091
1979,15,21313,2,0.045
1979,15,21355,1,0.045
1979,15,21368,5,1.814
1979,15,21725,29,1.27
1979,15,22200,2,0.045
1979,15,23055,103,1.905
1979,15,23807,1,0.045
1979,15,24100,2,0.59
1979,15,24189,2,2.631
1979,15,60100,,0.045
1979,15,66045,,0.907
1979,15,66170,,0.59
1979,15,66175,,0.045
1979,15,66580,,1.043
1979,15,66601,,0.045
1979,15,68577,,4.763
1979,15,68580,595,6.35
1979,15,69010,,4.082
1979,15,71500,,7.711
1979,15,80540,5,0.136
1979,15,80590,44,5.579
1979,15,80594,10,0.318
1979,15,81741,1,0.045
1979,15,83020,17,3.493
1979,16,20051,1,0.045
1979,16,21313,29,1.134
1979,16,21355,1,0.045
1979,16,21368,5,2.903
1979,16,21725,12,0.318
1979,16,21735,1,0.045
1979,16,21740,13,0.091
1979,16,22178,2,0.045
1979,16,22200,2,0.045
1979,16,23041,9,0.227
1979,16,66045,,2.359
1979,16,68577,105,2.767
1979,16,68580,640,7.394
1979,16,69010,,2.631
1979,16,69086,47,0.635
1979,16,71500,,2.404
1979,16,71835,5,0.181
1979,16,71882,11,0.68
1979,16,71884,13,1.361
1979,16,72752,1,0.045
1979,16,72755,2,0.045
1979,16,72758,2,0.045
1979,16,80590,34,3.901
1979,16,80594,17,0.363
1979,17,20202,1,0.045
1979,17,21725,1,0.045
1979,17,21740,1,0.045
1979,17,22200,1,0.091
1979,17,66580,,0.136
1979,17,66601,,0.136
1979,17,68577,46,1.27
1979,17,68580,5,0.091
1979,17,69010,,1.089
1979,17,69086,24,0.499
1979,17,71001,,0.136
1979,17,71681,1,0.045
1979,17,71726,3,0.045
1979,17,71882,39,12.927
1979,17,71884,1,0.181
1979,17,72300,1,0.045
1979,17,72305,10,0.454
1979,17,72758,3,0.045
1979,17,80540,1,0.045
1979,17,80590,9,1.542
1979,17,80594,40,1.089
1979,17,82500,10,0.998
1979,17,85210,1,0.045
1979,17,98100,,15.513
1979,19,10120,1,56.699
1979,19,20000,1,0.045
1979,19,21375,22,3.856
1979,19,21725,87,2.041
1979,19,21735,1,0.136
1979,19,21740,35,0.318
1979,19,23041,16,0.408
1979,19,66045,1,0.045
1979,19,66580,24,0.181
1979,19,68577,1,0.045
1979,19,68580,9,0.181
1979,19,69035,1,0.045
1979,19,69061,8,0.181
1979,19,69086,12,0.454
1979,19,69250,1,0.045
1979,19,71001,3,0.227
1979,19,71010,1,0.045
1979,19,71835,1,0.045
1979,19,71882,12,0.68
1979,19,71884,14,0.907
1979,19,72758,2,0.045
1979,19,74311,1,0.045
1979,19,74562,1,0.045
1979,19,80200,1,0.091
1979,19,80590,2,0.68
1979,19,80594,1,0.091
1979,19,98105,7,0.454
1979,20,21375,2,0.454
1979,20,21725,62,1.406
1979,20,21735,1,0.136
1979,20,21740,4,0.045
1979,20,23041,26,0.68
1979,20,66045,2,0.045
1979,20,66580,1,0.045
1979,20,68580,3,0.045
1979,20,71010,1,0.045
1979,20,80590,8,0.907
1979,20,98105,2,0.227
1979,21,21110,1,0.272
1979,21,21725,6,0.227
1979,21,23041,32,0.272
1979,21,66045,1,0.045
1979,21,83020,2,0.045
1979,21,98205,1,0.045
1979,22,20040,3,0.045
1979,22,21375,4,0.499
1979,22,21725,6,0.136
1979,22,21735,23,2.177
1979,22,23041,51,0.953
1979,22,23801,1,0.045
1979,22,41221,1,0.045
1979,22,65000,1,0.045
1979,22,66580,16,0.136
1979,22,69086,11,0.499
1979,22,71835,1,0.045
1979,22,71882,1,0.045
1979,22,71884,1,0.091
1979,22,80590,2,0.045
1979,22,82510,1,0.045
1979,22,83020,1,0.091
1979,22,98200,2,0.045
1979,23,10220,1,1.588
1979,23,20000,4,0.091
1979,23,21313,1,0.045
1979,23,21375,8,1.089
1979,23,21720,1,0.091
1979,23,21725,77,1.451
1979,23,21735,184,20.185
1979,23,21740,68,1.406
1979,23,23041,2,0.045
1979,23,24100,4,0.272
1979,23,24189,4,0.227
1979,23,41221,2,0.045
1979,23,43000,2,0.045
1979,23,66050,1,0.045
1979,23,66580,22,0.181
1979,23,68577,1,0.045
1979,23,68580,8,0.091
1979,23,69061,1,0.045
1979,23,69086,18,1.361
1979,23,69120,15,0.907
1979,23,69322,1,1.361
1979,23,69323,2,0.68
1979,23,71882,8,1.134
1979,23,71884,1,0.091
1979,23,72755,1,0.045
1979,23,80594,14,0.272
1979,23,81095,1,0.045
1979,23,82510,4,0.363
1979,23,82730,10,0.045
1979,23,83000,18,0.045
1979,23,83020,4,0.454
1979,25,10210,3,0.181
1979,25,20040,12,0.544
1979,25,21313,3,0.045
1979,25,21371,12,1.588
1979,25,21725,104,3.629
1979,25,21735,234,23.133
1979,25,21740,105,3.719
1979,25,22200,3,0.363
1979,25,23807,1,0.045
1979,25,24100,5,0.635
1979,25,24185,2,0.136
1979,25,66580,245,2.722
1979,25,68577,12,0.454
1979,25,68580,198,2.676
1979,25,69061,34,0.454
1979,25,69086,345,4.536
1979,25,69120,118,1.406
1979,25,69322,7,8.754
1979,25,69323,1,2.268
1979,25,71753,1,0.091
1979,25,71756,3,0.091
1979,25,71835,3,0.091
1979,25,71882,27,2.948
1979,25,71884,267,30.391
1979,25,80020,6,5.625
1979,25,80200,35,13.29
1979,25,80590,39,6.123
1979,25,80594,214,4.4
1979,25,81095,6,0.181
1979,25,81742,36,9.752
1979,25,83020,41,6.486
1979,25,98200,,9.072
1979,25,98310,,1.361
1979,26,10210,21,2.903
1979,26,10220,2,1.996
1979,26,10285,18,2.54
1979,26,20040,2,0.045
1979,26,21313,7,0.181
1979,26,21368,28,2.903
1979,26,21720,3,0.318
1979,26,21725,2,0.045
1979,26,21735,739,79.56
1979,26,21740,3,0.045
1979,26,22200,1,0.045
1979,26,23041,1,0.045
1979,26,23055,1,0.045
1979,26,23807,16,0.136
1979,26,24100,4,1.451
1979,26,68577,9,0.318
1979,26,68580,990,10.342
1979,26,69061,30,0.454
1979,26,69086,400,5.443
1979,26,69120,50,0.907
1979,26,71753,3,0.363
1979,26,71835,36,0.68
1979,26,71882,14,0.907
1979,26,71884,1596,188.241
1979,26,72743,8,0.181
1979,26,72752,8,0.091
1979,26,72755,26,0.68
1979,26,72758,5,0.363
1979,26,75285,1,0.045
1979,26,80020,1,0.907
1979,26,80200,4,2.903
1979,26,80590,34,6.078
1979,26,80594,,6.985
1979,26,81742,37,10.659
1979,26,83020,51,3.856
1979,26,98200,,12.428
1979,26,98310,100,2.268
1979,27,20040,6,0.091
1979,27,21110,1,0.045
1979,27,21313,21,0.726
1979,27,21371,83,8.391
1979,27,21725,8,0.454
1979,27,21735,710,80.558
1979,27,21740,55,2.223
1979,27,23041,2,0.045
1979,27,23807,1,0.045
1979,27,24100,7,0.771
1979,27,66580,,0.045
1979,27,68577,8,0.68
1979,27,68580,675,8.346
1979,27,69086,700,9.072
1979,27,69120,60,0.907
1979,27,69322,1,1.361
1979,27,71835,16,0.363
1979,27,71882,41,5.579
1979,27,71884,1431,183.297
1979,27,72752,16,0.363
1979,27,80200,,22.226
1979,27,80590,149,25.628
1979,27,80594,,10.886
1979,27,81095,,0.045
1979,27,81742,100,25.401
1979,27,82500,5,0.363
1979,27,83000,,0.045
1979,27,83020,240,33.384
1979,27,98105,,0.045
1979,27,98200,,31.751
1979,27,98310,,0.907
1979,28,10210,2,0.091
1979,28,20040,7,0.091
1979,28,21313,408,17.146
1979,28,21368,667,106.912
1979,28,21725,98,4.763
1979,28,21740,7,0.227
1979,28,23041,7,0.091
1979,28,24100,19,11.612
1979,28,68577,84,2.449
1979,28,68580,1914,19.958
1979,28,71774,7,0.091
1979,28,71835,12,0.091
1979,28,71882,51,6.033
1979,28,71884,303,27.397
1979,28,80200,89,41.005
1979,28,80590,513,51.165
1979,28,80594,298,14.288
1979,28,81742,9,2.631
1979,28,82500,2,0.091
1979,28,83020,5,5.715
1979,28,98200,,9.525
1979,29,21313,30,1.814
1979,29,21375,73,18.37
1979,29,21725,1,0.091
1979,29,23041,595,3.175
1979,29,23807,5,0.045
1979,29,24189,1,1.588
1979,29,43000,1,0.045
1979,29,66580,5,0.045
1979,29,68577,30,0.635
1979,29,68580,2112,29.71
1979,29,69010,,2.449
1979,29,71530,1,0.045
1979,29,71882,9,0.771
1979,29,71884,45,2.858
1979,29,72755,2,0.045
1979,29,80200,2,1.361
1979,29,80590,69,6.668
1979,29,80594,21,0.454
1979,29,83020,16,1.905
1979,29,98000,1,0.045
1979,29,98105,1,0.045
1979,29,98200,2,0.181
1979,30,10120,1,106.141
1979,30,10140,1,0.045
1979,30,10211,1,0.045
1979,30,20040,15,0.59
1979,30,21313,8,0.544
1979,30,21375,266,42.819
1979,30,21388,2,0.091
1979,30,21725,2,0.091
1979,30,24189,9,10.07
1979,30,43000,1,0.045
1979,30,66580,4,0.045
1979,30,68577,,3.538
1979,30,68580,1064,14.515
1979,30,69010,,5.897
1979,30,69323,1,0.227
1979,30,71580,1,0.045
1979,30,71772,2,0.136
1979,30,71835,18,0.454
1979,30,71882,29,3.084
1979,30,71884,55,6.985
1979,30,72743,4,0.091
1979,30,72755,1,0.045
1979,30,74983,1,0.045
1979,30,80540,3,0.045
1979,30,80590,84,10.932
1979,30,80594,78,2.268
1979,30,83020,15,1.361
1979,30,98000,1,1.361
1979,30,98100,88,3.538
1979,30,98200,,3.629
1979,30,98205,13,3.538
1979,31,10140,1,0.045
1979,31,10285,2,0.136
1979,31,20040,10,0.091
1979,31,21313,9,0.68
1979,31,21375,153,25.356
1979,31,21388,2,0.045
1979,31,24189,8,3.084
1979,31,43000,30,0.907
1979,31,66580,,0.499
1979,31,68577,56,1.361
1979,31,68580,80,0.953
1979,31,69010,,13.154
1979,31,69322,1,0.771
1979,31,71010,35,0.363
1979,31,71772,1,0.091
1979,31,71835,72,1.588
1979,31,71882,86,8.255
1979,31,71884,143,22.226
1979,31,72743,2,0.045
1979,31,75285,1,0.045
1979,31,80540,9,0.091
1979,31,80590,62,13.381
1979,31,80594,66,1.905
1979,31,98100,,8.301
1979,31,98200,,2.268
1979,31,98205,,2.268
1979,32,10285,14,4.491
1979,32,20040,21,0.227
1979,32,21375,263,48.716
1979,32,21388,2,0.091
1979,32,21735,2,0.091
1979,32,22200,2,0.091
1979,32,23041,21,0.227
1979,32,23807,2,0.091
1979,32,24189,14,5.761
1979,32,43000,104,3.357
1979,32,66580,12,0.091
1979,32,68577,139,12.066
1979,32,68580,5336,73.301
1979,32,69010,,56.563
1979,32,69323,4,2.631
1979,32,71010,14,0.544
1979,32,71772,5,0.227
1979,32,71835,104,1.043
1979,32,71882,436,27.76
1979,32,71884,416,47.128
1979,32,72743,7,0.227
1979,32,72802,2,0.091
1979,32,74983,2,0.091
1979,32,75240,2,0.091
1979,32,75284,5,0.544
1979,32,80200,7,2.404
1979,32,80590,,46.085
1979,32,80594,129,2.087
1979,32,82510,2,0.091
1979,32,98000,12,3.13
1979,32,98100,18,0.408
1979,32,98200,,14.878
1979,32,98205,7,1.588
1979,33,20040,1,0.045
1979,33,21313,30,1.814
1979,33,21375,32,3.402
1979,33,23041,9,0.454
1979,33,24189,11,6.985
1979,33,41221,5,2.495
1979,33,66580,39,0.544
1979,33,68577,32,1.134
1979,33,68580,544,10.795
1979,33,69010,74,2.948
1979,33,80540,1,0.045
1979,33,80590,15,2.812
1979,33,80594,2,0.091
1979,33,98100,70,3.039
1979,33,98200,20,2.041
1979,34,21313,656,24.766
1979,34,21375,410,43.363
1979,34,21388,5,0.227
1979,34,21725,11,0.726
1979,34,23041,66,2.495
1979,34,24189,55,13.88
1979,34,41221,5,2.495
1979,34,43000,,1.225
1979,34,66045,5,0.227
1979,34,66580,109,2.495
1979,34,68577,,14.878
1979,34,68580,13440,190.509
1979,34,69010,,44.633
1979,34,71001,16,0.726
1979,34,71010,,1.225
1979,34,71835,5,0.227
1979,34,71882,104,26.036
1979,34,71884,820,109.044
1979,34,72752,5,0.227
1979,34,72755,27,0.726
1979,34,75240,5,0.227
1979,34,80200,5,2.495
1979,34,80540,22,0.227
1979,34,80590,683,81.783
1979,34,80594,186,4.944
1979,34,83020,5,0.499
1979,34,85000,5,0.227
1979,34,98000,5,7.439
1979,34,98100,44,2.495
1979,34,98200,164,6.713
1979,35,10140,2,0.045
1979,35,10210,6,0.59
1979,35,10285,4,0.68
1979,35,20040,2,0.045
1979,35,21313,16,0.408
1979,35,21355,2,0.045
1979,35,21368,25,2.132
1979,35,21725,29,1.406
1979,35,21735,184,20.185
1979,35,21740,41,0.68
1979,35,22200,1,0.045
1979,35,23041,3,0.045
1979,35,66580,722,3.447
1979,35,68577,46,1.361
1979,35,68580,1463,19.731
1979,35,69086,130,1.769
1979,35,69120,6,0.091
1979,35,71882,33,2.948
1979,35,71884,9,0.907
1979,35,80200,1,0.091
1979,35,80540,2,0.045
1979,35,80590,188,23.904
1979,35,80594,130,3.357
1979,35,81095,2,0.045
1979,35,81742,1,0.091
1979,35,82730,172,1.678
1979,35,83020,531,43.182
1979,35,98105,,11.34
1979,35,98200,,2.268
1979,35,98310,,0.907
1979,36,10210,3,0.136
1979,36,21110,3,0.136
1979,36,21313,49,1.179
1979,36,21368,41,5.851
1979,36,21725,21,1.179
1979,36,21735,2503,267.846
1979,36,21740,34,0.68
1979,36,22200,3,0.363
1979,36,23807,28,0.454
1979,36,24100,3,0.227
1979,36,41201,,11.703
1979,36,43000,5,0.136
1979,36,66580,,0.59
1979,36,68577,10,0.59
1979,36,68580,488,7.031
1979,36,69061,3,0.136
1979,36,69086,780,10.659
1979,36,69120,165,2.223
1979,36,71882,181,15.014
1979,36,71884,775,98.656
1979,36,80200,3,0.454
1979,36,80590,90,9.253
1979,36,80594,72,0.59
1979,36,82510,3,0.136
1979,36,83020,470,112.718
1979,36,98200,,24.721
1979,37,10210,17,2.585
1979,37,10211,7,0.227
1979,37,10220,11,12.746
1979,37,10285,52,5.67
1979,37,20040,1,0.045
1979,37,21313,3,0.091
1979,37,21368,47,6.033
1979,37,21388,1,0.045
1979,37,21720,1,0.045
1979,37,21735,172,15.331
1979,37,21740,2,0.045
1979,37,22200,1,0.045
1979,37,23807,3,0.045
1979,37,41201,,0.907
1979,37,66580,,0.227
1979,37,68577,9,0.181
1979,37,68580,1650,10.614
1979,37,69061,4,0.045
1979,37,69086,223,1.361
1979,37,69120,75,0.454
1979,37,71753,5,0.363
1979,37,71835,11,0.136
1979,37,71882,14,0.771
1979,37,71884,268,22.226
1979,37,72743,10,0.091
1979,37,72752,22,0.363
1979,37,72758,9,0.091
1979,37,75284,1,0.045
1979,37,80540,1,0.045
1979,37,80590,19,2.54
1979,37,80594,73,1.134
1979,37,81742,8,3.357
1979,37,82730,,0.045
1979,37,83020,152,21.591
1979,37,98200,,6.804
1979,38,10210,11,1.724
1979,38,10211,17,0.544
1979,38,10220,6,2.54
1979,38,10285,26,2.994
1979,38,20040,2,0.045
1979,38,21368,11,0.907
1979,38,21388,1,0.045
1979,38,21735,1214,88.723
1979,38,21740,5,0.227
1979,38,21932,6,0.454
1979,38,23055,31,2.132
1979,38,23807,1,0.045
1979,38,23809,3,0.091
1979,38,24100,1,0.045
1979,38,66580,10,0.091
1979,38,68577,1,0.045
1979,38,68580,139,1.542
1979,38,69061,39,0.544
1979,38,69086,264,3.583
1979,38,69120,105,0.953
1979,38,71884,108,7.484
1979,38,80594,38,0.227
1979,38,81742,301,18.597
1979,38,82510,1,0.045
1979,38,98200,,14.515
1979,39,10140,6,0.544
1979,39,10210,33,2.767
1979,39,10285,36,5.488
1979,39,20040,9,0.408
1979,39,21313,6,0.408
1979,39,21375,15,0.68
1979,39,21725,52,1.089
1979,39,21735,388,35.063
1979,39,21740,82,2.041
1979,39,22200,3,0.136
1979,39,23055,12,0.68
1979,39,23807,3,0.136
1979,39,24189,3,0.272
1979,39,41201,3,0.136
1979,39,43000,30,0.272
1979,39,66580,6,0.136
1979,39,68577,9,0.68
1979,39,68580,199,2.359
1979,39,69010,,79.696
1979,39,69322,1,2.041
1979,39,71756,18,1.089
1979,39,71835,130,2.041
1979,39,71882,79,6.895
1979,39,71884,1248,107.91
1979,39,72403,3,0.136
1979,39,72752,33,0.408
1979,39,72755,6,0.136
1979,39,75284,21,0.68
1979,39,80020,3,5.488
1979,39,80590,21,5.488
1979,39,80594,,14.424
1979,39,81742,485,98.248
1979,39,82510,3,0.272
1979,39,83020,52,6.169
1979,39,98200,,35.743
1979,40,10120,2,18.28
1979,40,10210,20,2.268
1979,40,10220,6,5.216
1979,40,10285,30,4.082
1979,40,20040,1,0.045
1979,40,21110,3,0.454
1979,40,21375,5,0.454
1979,40,21388,4,0.454
1979,40,21735,408,24.267
1979,40,21740,23,0.68
1979,40,21932,4,0.68
1979,40,22200,1,0.091
1979,40,23041,4,0.136
1979,40,23055,11,0.227
1979,40,23807,4,0.091
1979,40,24185,2,0.136
1979,40,24189,1,0.091
1979,40,41201,1,0.045
1979,40,43000,6,0.045
1979,40,66500,1,0.045
1979,40,66580,20,0.227
1979,40,68577,5,0.045
1979,40,68580,12,0.091
1979,40,69010,,37.195
1979,40,71710,1,0.045
1979,40,71756,2,0.136
1979,40,71772,2,0.091
1979,40,71835,10,0.136
1979,40,71882,7,0.544
1979,40,71884,96,8.165
1979,40,71911,1,0.045
1979,40,72743,3,0.045
1979,40,72752,3,0.045
1979,40,72755,6,0.091
1979,40,80020,1,1.134
1979,40,80200,16,9.752
1979,40,80594,86,1.134
1979,40,81742,495,109.543
1979,40,82510,1,0.045
1979,40,83000,6,0.045
1979,40,83020,19,2.268
1979,40,98200,,15.422
1979,41,10210,23,1.724
1979,41,10211,22,1.588
1979,41,10220,2,1.588
1979,41,10285,12,1.86
1979,41,21313,1,0.045
1979,41,21375,8,1.043
1979,41,21388,1,0.045
1979,41,21735,532,28.123
1979,41,21740,2,0.045
1979,41,21932,38,1.361
1979,41,22200,1,0.045
1979,41,23041,3,0.045
1979,41,23055,2,0.091
1979,41,24189,5,0.907
1979,41,41201,30,0.953
1979,41,43000,15,0.091
1979,41,66500,1,0.045
1979,41,66580,5,0.045
1979,41,68577,5,0.091
1979,41,68580,6,0.045
1979,41,69010,,35.834
1979,41,71010,1,0.045
1979,41,71710,1,0.045
1979,41,71756,1,0.045
1979,41,71772,5,0.181
1979,41,71835,12,0.181
1979,41,71882,5,0.227
1979,41,71884,80,8.845
1979,41,72743,2,0.045
1979,41,72752,3,0.045
1979,41,72755,2,0.091
1979,41,74560,1,0.045
1979,41,75284,1,0.045
1979,41,80200,3,2.268
1979,41,80590,2,0.136
1979,41,80594,25,0.454
1979,41,81742,328,30.164
1979,41,83000,7,0.045
1979,41,83020,7,0.726
1979,41,98200,,39.372
1979,42,10210,70,5.126
1979,42,10220,10,9.435
1979,42,10285,27,3.084
1979,42,20040,2,0.136
1979,42,21110,2,0.136
1979,42,21313,8,0.091
1979,42,21375,15,0.907
1979,42,21388,13,0.771
1979,42,21735,2234,148.279
1979,42,21932,28,1.134
1979,42,23055,45,2.132
1979,42,23807,2,0.091
1979,42,23809,2,0.091
1979,42,24189,2,0.136
