Year,Haul,Station,Species,Species Code,Size(mm),weight (lb),weight (kg),PC_liver,PC_stomach,PC_sex
2018,35,158,Walleye Pollock,21742,541,,,,,
2018,35,158,Walleye Pollock,21742,575,,,,,
2018,36,183,Walleye Pollock,21742,579,,,,,
2018,36,183,Walleye Pollock,21742,721,,,,,
2018,36,183,Walleye Pollock,21742,629,,,,,
2018,36,183,Walleye Pollock,21742,702,,,,,
2018,36,183,Walleye Pollock,21742,646,,,,,
2018,36,183,Walleye Pollock,21742,597,,,,,
2018,36,183,Walleye Pollock,21742,659,,,,,
2018,36,183,Walleye Pollock,21742,627,,,,,
2018,36,183,Walleye Pollock,21742,611,,,,,
2018,36,183,Walleye Pollock,21742,630,,,,,
2018,36,183,Walleye Pollock,21742,660,,,,,
2018,36,183,Walleye Pollock,21742,643,,,,,
2018,36,183,Walleye Pollock,21742,634,,,,,
2018,36,183,Walleye Pollock,21742,628,,,,,
2018,37,184,Walleye Pollock,21742,698,,,,,
2018,37,184,Walleye Pollock,21742,555,,,,,
2018,37,184,Walleye Pollock,21742,766,,,,,
2018,37,184,Walleye Pollock,21742,569,,,,,
2018,37,184,Walleye Pollock,21742,685,,,,,
2018,37,184,Walleye Pollock,21742,672,,,,,
2018,37,184,Walleye Pollock,21742,607,,,,,
2018,37,184,Walleye Pollock,21742,710,,,,,
2018,37,184,Walleye Pollock,21742,661,,,,,
2018,37,184,Walleye Pollock,21742,601,,,,,
2018,37,184,Walleye Pollock,21742,668,,,,,
2018,37,184,Walleye Pollock,21742,610,,,,,
2018,37,184,Walleye Pollock,21742,642,,,,,
2018,38,182,Walleye Pollock,21742,740,,,,,
2018,38,182,Walleye Pollock,21742,588,,,,,
2018,40,203,Walleye Pollock,21742,675,,,,,
2018,40,203,Walleye Pollock,21742,639,,,,,
2018,40,203,Walleye Pollock,21742,594,,,,,
2018,42,180,Walleye Pollock,21742,656,,,,,
2018,45,125,Walleye Pollock,21742,640,,,,,
2018,20,131,Pacific halibut,10120,1524,108.8667068,,,,
